<S> <S>+BSTag
"Başları	baş <n> <pl> <p3s> <3s>
"Başları	baş <n> <pl> <p3s> <3p>
misin?"	mis <n> <p2s> <3p>
misin?"	mis <n> <gen>
misin?"	mis <n> <gen> <3s>
misin?"	mis <n> <gen> <3p>
misin?"	mi <q> <2s>
Askerler	asker <n> <D_lA> <v> <t_aor> <3p>
Askerler	asker <n> <3p>
Askerler	asker <n> <pl>
Askerler	asker <n> <pl> <3s>
Askerler	asker <n> <pl> <3p>
sessiz	sessiz <adj> <Djn_0> <n>
sessiz	sessiz <adj> <Djn_0> <n> <3s>
sessiz	sessiz <adj> <Djn_0> <n> <3p>
sessiz	ses <n> <Dnn_siz> <adj>
sessiz	ses <n> <Dnn_siz> <adj> <Djn_0> <n>
sessiz	ses <n> <Dnn_siz> <adj> <Djn_0> <n> <3s>
sessiz	ses <n> <Dnn_siz> <adj> <Djn_0> <n> <3p>
sessiz	ses <n> <Dnn_siz> <adv>
sessiz	ses <n> <Dnn_siz> <adv> <Dan_0> <n>
sessiz	ses <n> <Dnn_siz> <adv> <Dan_0> <n> <3s>
sessiz	ses <n> <Dnn_siz> <adv> <Dan_0> <n> <3p>
kaldı	kal <n> <cpl_di> <3p>
kaldı	kal <n> <3p> <cpl_di>
kaldı	kal <v> <t_past> <3s>
kaldı	kal <v> <t_past> <3p>
ve	ve <cnjadv>
Alice'e	<unk>
baktı,	bak <v> <t_past> <3p>
çünkü	çünkü <cnjadv>
soru	soru <n> <3s>
soru	soru <n> <3p>
açıkça	açık <adj> <D_CA> <adj> <Djn_0> <n>
açıkça	açık <adj> <D_CA> <adj> <Djn_0> <n> <3s>
açıkça	açık <adj> <D_CA> <adj> <Djn_0> <n> <3p>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adj>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adv>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <n>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <n> <3s>
açıkça	açık <adj> <Djn_0> <n> <D_CA> <n> <3p>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adj>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adv>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <n>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <n> <3s>
açıkça	açık <adv> <Dan_0> <n> <D_CA> <n> <3p>
açıkça	açık <n> <D_CA> <adj>
açıkça	açık <n> <D_CA> <adj> <Djn_0> <n>
açıkça	açık <n> <D_CA> <adj> <Djn_0> <n> <3s>
açıkça	açık <n> <D_CA> <adj> <Djn_0> <n> <3p>
açıkça	açık <n> <D_CA> <adv>
açıkça	açık <n> <D_CA> <adv> <Dan_0> <n>
açıkça	açık <n> <D_CA> <adv> <Dan_0> <n> <3s>
açıkça	açık <n> <D_CA> <adv> <Dan_0> <n> <3p>
açıkça	açık <n> <D_CA> <n>
açıkça	açık <n> <D_CA> <n> <3s>
açıkça	açık <n> <D_CA> <n> <3p>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
yazılmıştı.	yaz <v> <pass> <t_narr> <cpl_di> <3p>
yazılmıştı.	yaz <v> <pass> <t_narr> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
"Evet!"	evet <adv> <Dan_0> <n>
"Evet!"	evet <adv> <Dan_0> <n> <3s>
"Evet!"	evet <adv> <Dan_0> <n> <3p>
"Evet!"	evet <n>
"Evet!"	evet <n> <3s>
"Evet!"	evet <n> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
bağırdı	bağır <n> <cpl_di> <3p>
bağırdı	bağır <n> <3p> <cpl_di>
bağırdı	bağır <v> <t_past> <3s>
bağırdı	bağır <v> <t_past> <3p>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice.	ali <n> <D_CA> <adv>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice.	ali <n> <D_CA> <n>
Alice.	ali <n> <D_CA> <n> <3s>
Alice.	ali <n> <D_CA> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Hadi	<unk>
öyleyse!"	öyle <adj> <Djn_0> <n> <cpl_sa> <3s>
öyleyse!"	öyle <adj> <Djn_0> <n> <cpl_sa> <3p>
öyleyse!"	öyle <adj> <Djn_0> <n> <3p> <cpl_sa>
öyleyse!"	öyle <adv> <Dan_0> <n> <cpl_sa> <3s>
öyleyse!"	öyle <adv> <Dan_0> <n> <cpl_sa> <3p>
öyleyse!"	öyle <adv> <Dan_0> <n> <3p> <cpl_sa>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
kükredi	kükre <v> <t_past> <3p>
Kraliçe	kraliçe <n> <3s>
Kraliçe	kraliçe <n> <3p>
ve	ve <cnjadv>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
bundan	bun <n> <abl> <3s>
bundan	bun <n> <abl> <3p>
bundan	bu <prn> <dem> <abl>
bundan	bu <prn> <dem> <abl> <3s>
bundan	bu <prn> <dem> <abl> <3p>
sonra	sonra <adv> <Dan_0> <n>
sonra	sonra <adv> <Dan_0> <n> <3s>
sonra	sonra <adv> <Dan_0> <n> <3p>
sonra	sonra <n>
sonra	sonra <n> <3s>
sonra	sonra <n> <3p>
sonra	sonra <postp>
sonra	sonra <cnjadv>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3p>
olacağını	ol <v> <vn_acak> <p3s> <acc>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3p>
olacağını	ol <v> <part_acak> <p2s> <acc>
olacağını	ol <v> <part_acak> <p2s> <acc> <3s>
olacağını	ol <v> <part_acak> <p2s> <acc> <3p>
olacağını	ol <v> <part_acak> <p3s> <acc>
olacağını	ol <v> <part_acak> <p3s> <acc> <3s>
olacağını	ol <v> <part_acak> <p3s> <acc> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
merak	merak <n> <3s>
merak	merak <n> <3p>
ederek	<unk>
alaya	alay <n> <dat> <3s>
alaya	alay <n> <dat> <3p>
alaya	ala <adj> <Djn_0> <n> <dat>
alaya	ala <adj> <Djn_0> <n> <dat> <3s>
alaya	ala <adj> <Djn_0> <n> <dat> <3p>
alaya	ala <n> <dat>
alaya	ala <n> <dat> <3s>
alaya	ala <n> <dat> <3p>
katıldı.	katıl <v> <t_past> <3p>
katıldı.	kat <v> <pass> <t_past> <3s>
katıldı.	kat <v> <pass> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Çokçok	<unk>
güzel	güzel <adj> <Djn_0> <n>
güzel	güzel <adj> <Djn_0> <n> <3s>
güzel	güzel <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
gün!"	gün <n> <3s>
gün!"	gün <n> <3p>
dedi	de <v> <t_past> <3p>
yanındaki	yan <n> <p2s> <loc> <ki> <3s>
yanındaki	yan <n> <p2s> <loc> <ki> <3p>
yanındaki	yan <n> <p3s> <loc> <ki>
yanındaki	yan <n> <p3s> <loc> <ki> <3s>
yanındaki	yan <n> <p3s> <loc> <ki> <3p>
ürkek	ürkek <adj> <Djn_0> <n>
ürkek	ürkek <adj> <Djn_0> <n> <3s>
ürkek	ürkek <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
ses.	ses <n> <3s>
ses.	ses <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Endişeyle	endişe <n> <ins> <3s>
Endişeyle	endişe <n> <ins> <3p>
yüzüne	yüz <n> <p2s> <dat> <3s>
yüzüne	yüz <n> <p2s> <dat> <3p>
yüzüne	yüz <n> <p3s> <dat>
yüzüne	yüz <n> <p3s> <dat> <3s>
yüzüne	yüz <n> <p3s> <dat> <3p>
yüzüne	yüz <num> <Dmn_0> <n> <p2s> <dat>
yüzüne	yüz <num> <Dmn_0> <n> <p2s> <dat> <3s>
yüzüne	yüz <num> <Dmn_0> <n> <p2s> <dat> <3p>
yüzüne	yüz <num> <Dmn_0> <n> <p3s> <dat>
yüzüne	yüz <num> <Dmn_0> <n> <p3s> <dat> <3s>
yüzüne	yüz <num> <Dmn_0> <n> <p3s> <dat> <3p>
bakan	bakan <n> <3s>
bakan	bakan <n> <3p>
bakan	bak <v> <part_yan>
bakan	bak <v> <part_yan> <3s>
bakan	bak <v> <part_yan> <3p>
Beyaz	beyaz <n> <3s>
Beyaz	beyaz <n> <3p>
Tavşan'ın	tavşan <n> <p2s> <3s>
Tavşan'ın	tavşan <n> <p2s> <3p>
Tavşan'ın	tavşan <n> <gen>
Tavşan'ın	tavşan <n> <gen> <3s>
Tavşan'ın	tavşan <n> <gen> <3p>
yanında	yan <n> <p2s> <loc> <3s>
yanında	yan <n> <p2s> <loc> <3p>
yanında	yan <n> <p3s> <loc>
yanında	yan <n> <p3s> <loc> <3s>
yanında	yan <n> <p3s> <loc> <3p>
yürüyordu.	yürü <v> <t_cont> <cpl_di> <3p>
yürüyordu.	yürü <v> <t_cont> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
"Çok,"	çok <adj> <Djn_0> <n>
"Çok,"	çok <adj> <Djn_0> <n> <3s>
"Çok,"	çok <adj> <Djn_0> <n> <3p>
"Çok,"	çok <adv>
"Çok,"	çok <adv> <Dan_0> <n>
"Çok,"	çok <adv> <Dan_0> <n> <3s>
"Çok,"	çok <adv> <Dan_0> <n> <3p>
"Çok,"	çok <det>
dedi	de <v> <t_past> <3p>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice:	ali <n> <D_CA> <adv>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice:	ali <n> <D_CA> <n>
Alice:	ali <n> <D_CA> <n> <3s>
Alice:	ali <n> <D_CA> <n> <3p>
"Düşes	düşes <n> <3s>
"Düşes	düşes <n> <3p>
nerede?"	nere <prn> <qst> <loc> <3s>
nerede?"	nere <prn> <qst> <loc> <3p>
"Sus!	sus <v> <t_imp> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Sus!"	sus <v> <t_imp> <3p>
dedi	de <v> <t_past> <3p>
Tavşan	tavşan <n> <3s>
Tavşan	tavşan <n> <3p>
alçak,	alçak <n> <3s>
alçak,	alçak <n> <3p>
aceleci	aceleci <n> <3s>
aceleci	aceleci <n> <3p>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <adj>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3s>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3p>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <n>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <n> <3s>
aceleci	acele <adj> <Djn_0> <n> <D_CI> <n> <3p>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <adj>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <adj> <Djn_0> <n>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <adj> <Djn_0> <n> <3s>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <adj> <Djn_0> <n> <3p>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <n>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <n> <3s>
aceleci	acele <adv> <Dan_0> <n> <D_CI> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sesle.	sesle <v> <t_imp> <3p>
sesle.	ses <n> <D_lA> <v> <t_imp> <2s>
sesle.	ses <n> <D_lA> <v> <t_imp> <3p>
sesle.	ses <n> <ins>
sesle.	ses <n> <ins> <3s>
sesle.	ses <n> <ins> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Konuşurken	konuş <v> <t_aor> <3p> <cpl_ken>
endişeyle	endişe <n> <ins> <3s>
endişeyle	endişe <n> <ins> <3p>
omzunun	omuz <n> <p2s> <gen> <3s>
omzunun	omuz <n> <p2s> <gen> <3p>
omzunun	omuz <n> <p3s> <gen>
omzunun	omuz <n> <p3s> <gen> <3s>
omzunun	omuz <n> <p3s> <gen> <3p>
üzerinden	üzeri <n> <p2s> <abl> <3s>
üzerinden	üzeri <n> <p2s> <abl> <3p>
üzerinden	üzer <n> <p2s> <abl>
üzerinden	üzer <n> <p2s> <abl> <3s>
üzerinden	üzer <n> <p2s> <abl> <3p>
üzerinden	üzer <n> <p3s> <abl>
üzerinden	üzer <n> <p3s> <abl> <3s>
üzerinden	üzer <n> <p3s> <abl> <3p>
baktı,	bak <v> <t_past> <3p>
sonra	sonra <adv> <Dan_0> <n>
sonra	sonra <adv> <Dan_0> <n> <3s>
sonra	sonra <adv> <Dan_0> <n> <3p>
sonra	sonra <n>
sonra	sonra <n> <3s>
sonra	sonra <n> <3p>
sonra	sonra <postp>
sonra	sonra <cnjadv>
parmak	parmak <n> <3s>
parmak	parmak <n> <3p>
uçlarına	uç <n> <pl> <p2s> <dat> <3s>
uçlarına	uç <n> <pl> <p2s> <dat> <3p>
uçlarına	uç <n> <pl> <p3s> <dat>
uçlarına	uç <n> <pl> <p3s> <dat> <3s>
uçlarına	uç <n> <pl> <p3s> <dat> <3p>
uçlarına	uç <n> <p3p> <dat>
uçlarına	uç <n> <p3p> <dat> <3s>
uçlarına	uç <n> <p3p> <dat> <3p>
yükseldi,	yüksel <v> <t_past> <3p>
yükseldi,	yük <n> <D_sAl> <adj> <Djn_0> <n> <cpl_di> <3s>
yükseldi,	yük <n> <D_sAl> <adj> <Djn_0> <n> <cpl_di> <3p>
yükseldi,	yük <n> <D_sAl> <adj> <Djn_0> <n> <3p> <cpl_di>
ağzını	ağız <n> <p2s> <acc> <3s>
ağzını	ağız <n> <p2s> <acc> <3p>
ağzını	ağız <n> <p3s> <acc>
ağzını	ağız <n> <p3s> <acc> <3s>
ağzını	ağız <n> <p3s> <acc> <3p>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
kulağına	kulak <n> <p2s> <dat> <3s>
kulağına	kulak <n> <p2s> <dat> <3p>
kulağına	kulak <n> <p3s> <dat>
kulağına	kulak <n> <p3s> <dat> <3s>
kulağına	kulak <n> <p3s> <dat> <3p>
yaklaştırdı	yaklaş <v> <caus> <t_past> <3p>
ve	ve <cnjadv>
“İdam	<unk>
cezasına	ceza <n> <p3s> <dat> <3s>
cezasına	ceza <n> <p3s> <dat> <3p>
çarptırıldı,”	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
fısıldadı.	fısılda <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Ne	ne <prn> <qst> <3s>
"Ne	ne <prn> <qst> <3p>
"Ne	ne <cnjcoo>
için?"	için <cnjcoo>
için?"	iç <adj> <Djn_0> <n> <p2s>
için?"	iç <adj> <Djn_0> <n> <p2s> <3s>
için?"	iç <adj> <Djn_0> <n> <p2s> <3p>
için?"	iç <adj> <Djn_0> <n> <gen>
için?"	iç <adj> <Djn_0> <n> <gen> <3s>
için?"	iç <adj> <Djn_0> <n> <gen> <3p>
için?"	iç <n> <p2s>
için?"	iç <n> <p2s> <3s>
için?"	iç <n> <p2s> <3p>
için?"	iç <n> <gen>
için?"	iç <n> <gen> <3s>
için?"	iç <n> <gen> <3p>
için?"	iç <v> <t_imp> <2p>
dedi	de <v> <t_past> <3p>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice.	ali <n> <D_CA> <adv>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice.	ali <n> <D_CA> <n>
Alice.	ali <n> <D_CA> <n> <3s>
Alice.	ali <n> <D_CA> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
“‘Ne	<unk>
yazık!’	<unk>
mı	<unk>
dedin?”	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
sordu	sor <v> <t_past> <3p>
Tavşan.	tavşan <n> <3s>
Tavşan.	tavşan <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Hayır,	hayır <adv> <Dan_0> <n>
"Hayır,	hayır <adv> <Dan_0> <n> <3s>
"Hayır,	hayır <adv> <Dan_0> <n> <3p>
"Hayır,	hayır <n>
"Hayır,	hayır <n> <3s>
"Hayır,	hayır <n> <3p>
demedim,"	<unk>
dedi	de <v> <t_past> <3p>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice:	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice:	ali <n> <D_CA> <adv>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice:	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice:	ali <n> <D_CA> <n>
Alice:	ali <n> <D_CA> <n> <3s>
Alice:	ali <n> <D_CA> <n> <3p>
"Bunun	bun <n> <p2s> <3s>
"Bunun	bun <n> <p2s> <3p>
"Bunun	bun <n> <gen>
"Bunun	bun <n> <gen> <3s>
"Bunun	bun <n> <gen> <3p>
"Bunun	bu <prn> <dem> <p2s>
"Bunun	bu <prn> <dem> <p2s> <3s>
"Bunun	bu <prn> <dem> <p2s> <3p>
"Bunun	bu <prn> <dem> <gen>
"Bunun	bu <prn> <dem> <gen> <3s>
"Bunun	bu <prn> <dem> <gen> <3p>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
yazık	yazık <n> <3s>
yazık	yazık <n> <3p>
yazık	yazık <ij>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <vn_dik> <p3s> <acc>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p2s> <acc>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p3s> <acc>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <cv_dik> <p3s> <acc>
sanmıyorum.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Ben	ben <prn> <pers> <3s>
