<S> <S>+BSTag
"Boş	boş <adj> <Djn_0> <n>
"Boş	boş <adj> <Djn_0> <n> <3s>
"Gerçekten,	gerçek <n> <abl> <3p>
canım,	can <n> <p1s>
canım,	can <n> <p1s> <3s>
canım,	can <n> <p1s> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sonraki	<unk>
tanığı	tanık <n> <p3s> <3s>
tanığı	tanık <n> <p3s> <3p>
tanığı	tanık <n> <acc>
tanığı	tanık <n> <acc> <3s>
tanığı	tanık <n> <acc> <3p>
sorguya	sorgu <n> <dat> <3s>
sorguya	sorgu <n> <dat> <3p>
çekmelisin.	çekme <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n> <2s>
çekmelisin.	çekme <adj> <Djn_0> <n> <D_lI> <n> <2s>
çekmelisin.	çekme <n> <D_lI> <adj> <Djn_0> <n> <2s>
çekmelisin.	çekme <n> <D_lI> <n> <2s>
çekmelisin.	çek <v> <D_mA> <n> <D_lI> <adj> <Djn_0> <n> <2s>
çekmelisin.	çek <v> <D_mA> <n> <D_lI> <n> <2s>
çekmelisin.	çek <v> <t_obl> <2s>
</S> </S>+ESTag
<S> <S>+BSTag
"Alnımı	alın <n> <p1s> <acc> <3s>
"Alnımı	alın <n> <p1s> <acc> <3p>
epey	epey <adv> <Dan_0> <n>
epey	epey <adv> <Dan_0> <n> <3s>
epey	epey <adv> <Dan_0> <n> <3p>
ağrıtıyor!"	ağrı <v> <caus> <t_cont> <3p>
ağrıtıyor!"	ağrı <v> <caus> <cv_iyor>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sonraki	<unk>
tanığın	tanık <n> <p2s> <3s>
tanığın	tanık <n> <p2s> <3p>
tanığın	tanık <n> <gen>
tanığın	tanık <n> <gen> <3s>
tanığın	tanık <n> <gen> <3p>
nasıl	nasıl <adv> <Dan_0> <n>
nasıl	nasıl <adv> <Dan_0> <n> <3s>
nasıl	nasıl <adv> <Dan_0> <n> <3p>
biri	biri <n> <3s>
biri	biri <n> <3p>
biri	bir <adj> <Djn_0> <n> <p3s>
biri	bir <adj> <Djn_0> <n> <p3s> <3s>
biri	bir <adj> <Djn_0> <n> <p3s> <3p>
biri	bir <adj> <Djn_0> <n> <acc>
biri	bir <adj> <Djn_0> <n> <acc> <3s>
biri	bir <adj> <Djn_0> <n> <acc> <3p>
biri	bir <num> <Dmn_0> <n> <p3s>
biri	bir <num> <Dmn_0> <n> <p3s> <3s>
biri	bir <num> <Dmn_0> <n> <p3s> <3p>
biri	bir <num> <Dmn_0> <n> <acc>
biri	bir <num> <Dmn_0> <n> <acc> <3s>
biri	bir <num> <Dmn_0> <n> <acc> <3p>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3p>
olacağını	ol <v> <vn_acak> <p3s> <acc>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3p>
olacağını	ol <v> <part_acak> <p2s> <acc>
olacağını	ol <v> <part_acak> <p2s> <acc> <3s>
olacağını	ol <v> <part_acak> <p2s> <acc> <3p>
olacağını	ol <v> <part_acak> <p3s> <acc>
olacağını	ol <v> <part_acak> <p3s> <acc> <3s>
olacağını	ol <v> <part_acak> <p3s> <acc> <3p>
görmek	gör <v> <vn_mak> <3s>
görmek	gör <v> <vn_mak> <3p>
görmek	gör <v> <vinf>
görmek	gör <v> <cv_mak>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
meraklı	merak <n> <D_lI> <adj> <Djn_0> <n>
meraklı	merak <n> <D_lI> <adj> <Djn_0> <n> <3s>
meraklı	merak <n> <D_lI> <adj> <Djn_0> <n> <3p>
meraklı	merak <n> <D_lI> <n>
meraklı	merak <n> <D_lI> <n> <3s>
meraklı	merak <n> <D_lI> <n> <3p>
hissederek	<unk>
Beyaz	beyaz <n> <3s>
Beyaz	beyaz <n> <3p>
Tavşan’ı	<unk>
listeyi	liste <n> <acc> <3s>
listeyi	liste <n> <acc> <3p>
karıştırırken	karış <v> <caus> <t_aor> <3p> <cpl_ken>
izledi,	izle <v> <t_past> <3p>
izledi,	iz <n> <D_lA> <v> <t_past> <3s>
izledi,	iz <n> <D_lA> <v> <t_past> <3p>
“çünkü	<unk>
henüz	henüz <adv> <Dan_0> <n>
henüz	henüz <adv> <Dan_0> <n> <3s>
henüz	henüz <adv> <Dan_0> <n> <3p>
henüz	henüz <n>
henüz	henüz <n> <3s>
henüz	henüz <n> <3p>
pek	pek <adj> <Djn_0> <n>
pek	pek <adj> <Djn_0> <n> <3s>
pek	pek <adj> <Djn_0> <n> <3p>
pek	pek <adv>
pek	pek <adv> <Dan_0> <n>
pek	pek <adv> <Dan_0> <n> <3s>
pek	pek <adv> <Dan_0> <n> <3p>
fazla	fazla <adj> <Djn_0> <n>
fazla	fazla <adj> <Djn_0> <n> <3s>
fazla	fazla <adj> <Djn_0> <n> <3p>
fazla	fazla <adv>
fazla	fazla <adv> <Dan_0> <n>
fazla	fazla <adv> <Dan_0> <n> <3s>
fazla	fazla <adv> <Dan_0> <n> <3p>
fazla	fazla <det>
fazla	faz <n> <D_lA> <v> <t_imp> <2s>
fazla	faz <n> <D_lA> <v> <t_imp> <3p>
fazla	faz <n> <ins>
fazla	faz <n> <ins> <3s>
fazla	faz <n> <ins> <3p>
kanıtları	kanıt <n> <pl> <p3s> <3s>
kanıtları	kanıt <n> <pl> <p3s> <3p>
kanıtları	kanıt <n> <pl> <acc>
kanıtları	kanıt <n> <pl> <acc> <3s>
kanıtları	kanıt <n> <pl> <acc> <3p>
kanıtları	kanıt <n> <p3p>
kanıtları	kanıt <n> <p3p> <3s>
kanıtları	kanıt <n> <p3p> <3p>
yok,”	<unk>
dedi	de <v> <t_past> <3p>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
kendine.	kendi <n> <p2s> <dat> <3s>
kendine.	kendi <n> <p2s> <dat> <3p>
kendine.	kendi <prn> <p2s> <dat>
kendine.	kendi <prn> <p2s> <dat> <3s>
kendine.	kendi <prn> <p2s> <dat> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Beyaz	beyaz <n> <3s>
Beyaz	beyaz <n> <3p>
Tavşan,	tavşan <n> <3s>
Tavşan,	tavşan <n> <3p>
tiz	tiz <n> <3s>
tiz	tiz <n> <3p>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
sesinin	ses <n> <p2s> <gen> <3s>
sesinin	ses <n> <p2s> <gen> <3p>
sesinin	ses <n> <p3s> <gen>
sesinin	ses <n> <p3s> <gen> <3s>
sesinin	ses <n> <p3s> <gen> <3p>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
tepesinde,	tepe <n> <p3s> <loc> <3s>
tepesinde,	tepe <n> <p3s> <loc> <3p>
“Alice!”	<unk>
adını	ad <n> <p2s> <acc> <3s>
adını	ad <n> <p2s> <acc> <3p>
adını	ad <n> <p3s> <acc>
adını	ad <n> <p3s> <acc> <3s>
adını	ad <n> <p3s> <acc> <3p>
okuduğunda,	oku <v> <vn_dik> <p2s> <loc> <3s>
okuduğunda,	oku <v> <vn_dik> <p2s> <loc> <3p>
okuduğunda,	oku <v> <vn_dik> <p3s> <loc>
okuduğunda,	oku <v> <vn_dik> <p3s> <loc> <3s>
okuduğunda,	oku <v> <vn_dik> <p3s> <loc> <3p>
okuduğunda,	oku <v> <part_dik> <p2s> <loc>
okuduğunda,	oku <v> <part_dik> <p2s> <loc> <3s>
okuduğunda,	oku <v> <part_dik> <p2s> <loc> <3p>
okuduğunda,	oku <v> <part_dik> <p3s> <loc>
okuduğunda,	oku <v> <part_dik> <p3s> <loc> <3s>
okuduğunda,	oku <v> <part_dik> <p3s> <loc> <3p>
okuduğunda,	oku <v> <cv_dik> <p3s> <loc>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
şaşkınlığını	şaşkın <n> <D_lIK> <n> <p2s> <acc> <3s>
şaşkınlığını	şaşkın <n> <D_lIK> <n> <p2s> <acc> <3p>
şaşkınlığını	şaşkın <n> <D_lIK> <n> <p3s> <acc>
şaşkınlığını	şaşkın <n> <D_lIK> <n> <p3s> <acc> <3s>
şaşkınlığını	şaşkın <n> <D_lIK> <n> <p3s> <acc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
düşünün!	düşünü <n> <p2s> <3s>
düşünün!	düşünü <n> <p2s> <3p>
düşünün!	düşün <n> <p2s>
düşünün!	düşün <n> <p2s> <3s>
düşünün!	düşün <n> <p2s> <3p>
düşünün!	düşün <n> <gen>
düşünün!	düşün <n> <gen> <3s>
düşünün!	düşün <n> <gen> <3p>
düşünün!	düşün <v> <t_imp> <2p>
düşünün!	düş <n> <p2s> <gen>
düşünün!	düş <n> <p2s> <gen> <3s>
düşünün!	düş <n> <p2s> <gen> <3p>
düşünün!	düş <n> <p3s> <gen>
düşünün!	düş <n> <p3s> <gen> <3s>
düşünün!	düş <n> <p3s> <gen> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
BÖLÜM	bölüm <n> <3s>
BÖLÜM	bölüm <n> <3p>
BÖLÜM	bölü <n> <p1s>
BÖLÜM	bölü <n> <p1s> <3s>
BÖLÜM	bölü <n> <p1s> <3p>
XII.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
Alice'in	<unk>
Kanıtı	kanıt <n> <p3s> <3s>
Kanıtı	kanıt <n> <p3s> <3p>
Kanıtı	kanıt <n> <acc>
Kanıtı	kanıt <n> <acc> <3s>
Kanıtı	kanıt <n> <acc> <3p>
"İşte!"	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
bağırdı	bağır <n> <cpl_di> <3p>
bağırdı	bağır <n> <3p> <cpl_di>
bağırdı	bağır <v> <t_past> <3s>
bağırdı	bağır <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
anın	anı <n> <p2s> <3s>
anın	anı <n> <p2s> <3p>
anın	an <n> <p2s>
anın	an <n> <p2s> <3s>
anın	an <n> <p2s> <3p>
anın	an <n> <gen>
anın	an <n> <gen> <3s>
anın	an <n> <gen> <3p>
anın	an <v> <t_imp> <2p>
telaşıyla	telaş <n> <p3s> <ins> <3s>
telaşıyla	telaş <n> <p3s> <ins> <3p>
son	son <adj> <Djn_0> <n>
son	son <adj> <Djn_0> <n> <3s>
son	son <adj> <Djn_0> <n> <3p>
son	son <n>
son	son <n> <3s>
son	son <n> <3p>
birkaç	birkaç <adj> <Djn_0> <n>
birkaç	birkaç <adj> <Djn_0> <n> <3s>
birkaç	birkaç <adj> <Djn_0> <n> <3p>
birkaç	birkaç <det>
dakikada	dakika <n> <loc> <3s>
dakikada	dakika <n> <loc> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
kadar	<unk>
büyüdüğünü	büyü <v> <vn_dik> <p2s> <acc> <3s>
büyüdüğünü	büyü <v> <vn_dik> <p2s> <acc> <3p>
büyüdüğünü	büyü <v> <vn_dik> <p3s> <acc>
büyüdüğünü	büyü <v> <vn_dik> <p3s> <acc> <3s>
büyüdüğünü	büyü <v> <vn_dik> <p3s> <acc> <3p>
büyüdüğünü	büyü <v> <part_dik> <p2s> <acc>
büyüdüğünü	büyü <v> <part_dik> <p2s> <acc> <3s>
büyüdüğünü	büyü <v> <part_dik> <p2s> <acc> <3p>
büyüdüğünü	büyü <v> <part_dik> <p3s> <acc>
büyüdüğünü	büyü <v> <part_dik> <p3s> <acc> <3s>
büyüdüğünü	büyü <v> <part_dik> <p3s> <acc> <3p>
büyüdüğünü	büyü <v> <cv_dik> <p3s> <acc>
tamamen	tamamen <adv> <Dan_0> <n>
tamamen	tamamen <adv> <Dan_0> <n> <3s>
tamamen	tamamen <adv> <Dan_0> <n> <3p>
unutarak	<unk>
ve	ve <cnjadv>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
kadar	<unk>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3s>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3p>
aceleyle	acele <adv> <Dan_0> <n> <ins>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3s>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3p>
ayağa	ayak <n> <dat> <3s>
ayağa	ayak <n> <dat> <3p>
fırladı	fırla <v> <t_past> <3p>
fırladı	fır <adv> <Dan_0> <n> <D_lA> <v> <t_past> <3s>
fırladı	fır <adv> <Dan_0> <n> <D_lA> <v> <t_past> <3p>
ki	ki <cnjadv>
eteğinin	etek <n> <p2s> <gen> <3s>
eteğinin	etek <n> <p2s> <gen> <3p>
eteğinin	etek <n> <p3s> <gen>
eteğinin	etek <n> <p3s> <gen> <3s>
eteğinin	etek <n> <p3s> <gen> <3p>
ucuyla	uç <n> <p3s> <ins> <3s>
ucuyla	uç <n> <p3s> <ins> <3p>
jüri	jüri <n> <3s>
jüri	jüri <n> <3p>
kutusunu	kutu <n> <p3s> <acc> <3s>
kutusunu	kutu <n> <p3s> <acc> <3p>
devirdi,	devir <n> <cpl_di> <3p>
devirdi,	devir <n> <3p> <cpl_di>
devirdi,	devir <v> <t_past> <3s>
devirdi,	devir <v> <t_past> <3p>
tüm	tüm <adj> <Djn_0> <n>
tüm	tüm <adj> <Djn_0> <n> <3s>
tüm	tüm <adj> <Djn_0> <n> <3p>
tüm	tüm <det>
jüri	jüri <n> <3s>
jüri	jüri <n> <3p>
üyelerini	üye <n> <pl> <p2s> <acc> <3s>
üyelerini	üye <n> <pl> <p2s> <acc> <3p>
üyelerini	üye <n> <pl> <p3s> <acc>
üyelerini	üye <n> <pl> <p3s> <acc> <3s>
üyelerini	üye <n> <pl> <p3s> <acc> <3p>
üyelerini	üye <n> <p3p> <acc>
üyelerini	üye <n> <p3p> <acc> <3s>
üyelerini	üye <n> <p3p> <acc> <3p>
aşağıdaki	aşağı <adv> <Dan_0> <n> <loc> <ki> <3s>
aşağıdaki	aşağı <adv> <Dan_0> <n> <loc> <ki> <3p>
aşağıdaki	aşağı <n> <loc> <ki>
aşağıdaki	aşağı <n> <loc> <ki> <3s>
aşağıdaki	aşağı <n> <loc> <ki> <3p>
kalabalığın	kalabalık <n> <p2s> <3s>
kalabalığın	kalabalık <n> <p2s> <3p>
kalabalığın	kalabalık <n> <gen>
kalabalığın	kalabalık <n> <gen> <3s>
kalabalığın	kalabalık <n> <gen> <3p>
kalabalığın	kalaba <n> <D_lIK> <n> <p2s>
kalabalığın	kalaba <n> <D_lIK> <n> <p2s> <3s>
kalabalığın	kalaba <n> <D_lIK> <n> <p2s> <3p>
kalabalığın	kalaba <n> <D_lIK> <n> <gen>
kalabalığın	kalaba <n> <D_lIK> <n> <gen> <3s>
kalabalığın	kalaba <n> <D_lIK> <n> <gen> <3p>
başlarının	baş <n> <pl> <p2s> <gen> <3s>
başlarının	baş <n> <pl> <p2s> <gen> <3p>
başlarının	baş <n> <pl> <p3s> <gen>
başlarının	baş <n> <pl> <p3s> <gen> <3s>
başlarının	baş <n> <pl> <p3s> <gen> <3p>
başlarının	baş <n> <p3p> <gen>
başlarının	baş <n> <p3p> <gen> <3s>
başlarının	baş <n> <p3p> <gen> <3p>
üzerine	üzeri <n> <p2s> <dat>
üzerine	üzeri <n> <p2s> <dat> <3s>
üzerine	üzeri <n> <p2s> <dat> <3p>
üzerine	üzer <n> <p2s> <dat>
üzerine	üzer <n> <p2s> <dat> <3s>
üzerine	üzer <n> <p2s> <dat> <3p>
üzerine	üzer <n> <p3s> <dat>
üzerine	üzer <n> <p3s> <dat> <3s>
üzerine	üzer <n> <p3s> <dat> <3p>
yıktı	yık <v> <t_past> <3p>
ve	ve <cnjadv>
orada	ora <prn> <locp> <loc> <3s>
orada	ora <prn> <locp> <loc> <3p>
öylece	öyle <adj> <D_CA> <adj> <Djn_0> <n>
öylece	öyle <adj> <D_CA> <adj> <Djn_0> <n> <3s>
öylece	öyle <adj> <D_CA> <adj> <Djn_0> <n> <3p>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adj>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adv>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <n>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <n> <3s>
öylece	öyle <adj> <Djn_0> <n> <D_CA> <n> <3p>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adj>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adv>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <n>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <n> <3s>
öylece	öyle <adv> <Dan_0> <n> <D_CA> <n> <3p>
uzandılar;	uza <v> <pass> <t_past> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
da	<unk>
ona	ona <v> <t_imp> <3p>
ona	on <n> <dat>
ona	on <n> <dat> <3s>
ona	on <n> <dat> <3p>
ona	on <v> <t_opt> <3s>
ona	on <v> <t_opt> <3p>
ona	on <num> <Dmn_0> <n> <dat>
ona	on <num> <Dmn_0> <n> <dat> <3s>
ona	on <num> <Dmn_0> <n> <dat> <3p>
ona	o <prn> <pers> <dat>
ona	o <prn> <pers> <dat> <3s>
ona	o <prn> <pers> <dat> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
hafta	hafta <n> <3s>
hafta	hafta <n> <3p>
hafta	haf <n> <loc>
hafta	haf <n> <loc> <3s>
hafta	haf <n> <loc> <3p>
önce	önce <adv> <Dan_0> <n>
