<S> <S>+BSTag
"Gerçekten	gerçekten <adv> <Dan_0> <n>
"Gerçekten	gerçekten <adv> <Dan_0> <n> <3s>
kızlar	kız <adj> <D_lA> <v> <t_aor> <3p>
kızlar	kız <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3s>
kızlar	kız <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3p>
kızlar	kız <adj> <Djn_0> <n> <3p>
kızlar	kız <adj> <Djn_0> <n> <pl>
kızlar	kız <adj> <Djn_0> <n> <pl> <3s>
kızlar	kız <adj> <Djn_0> <n> <pl> <3p>
kızlar	kız <n> <D_lA> <v> <t_aor> <3s>
kızlar	kız <n> <D_lA> <v> <t_aor> <3p>
kızlar	kız <n> <3p>
kızlar	kız <n> <pl>
kızlar	kız <n> <pl> <3s>
kızlar	kız <n> <pl> <3p>
da	<unk>
tıpkı	tıpkı <adj> <Djn_0> <n>
tıpkı	tıpkı <adj> <Djn_0> <n> <3s>
tıpkı	tıpkı <adj> <Djn_0> <n> <3p>
tıpkı	tıpkı <n>
tıpkı	tıpkı <n> <3s>
tıpkı	tıpkı <n> <3p>
yılanlar	yılan <n> <D_lA> <v> <t_aor> <3p>
yılanlar	yılan <n> <3p>
yılanlar	yılan <n> <pl>
yılanlar	yılan <n> <pl> <3s>
yılanlar	yılan <n> <pl> <3p>
yılanlar	yıl <v> <part_yan> <3p>
yılanlar	yıl <v> <part_yan> <pl>
yılanlar	yıl <v> <part_yan> <pl> <3s>
yılanlar	yıl <v> <part_yan> <pl> <3p>
gibi	gibi <cnjsub>
yumurta	yumurta <n> <3s>
yumurta	yumurta <n> <3p>
yer,	yer <n> <3s>
yer,	yer <n> <3p>
yer,	yer <v> <t_imp> <2s>
yer,	yer <v> <t_imp> <3p>
yer,	ye <v> <t_aor> <3s>
yer,	ye <v> <t_aor> <3p>
bilirsiniz."	<unk>
"Buna	buna <v> <t_imp> <3p>
"Buna	bun <n> <dat>
"Buna	bun <n> <dat> <3s>
"Buna	bun <n> <dat> <3p>
"Buna	bu <prn> <dem> <dat>
"Buna	bu <prn> <dem> <dat> <3s>
"Buna	bu <prn> <dem> <dat> <3p>
inanmıyorum,"	<unk>
dedi	de <v> <t_past> <3p>
Güvercin;	güvercin <n> <3s>
Güvercin;	güvercin <n> <3p>
"ama	ama <n> <3s>
"ama	ama <n> <3p>
"ama	ama <cnjcoo>
"ama	ama <cnjadv>
eğer	eğer <n> <3s>
eğer	eğer <n> <3p>
eğer	eğer <cnjsub>
eğer	eğ <v> <t_aor> <3s>
eğer	eğ <v> <t_aor> <3p>
inanıyorlarsa,	<unk>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
zaman	zaman <n> <3s>
zaman	zaman <n> <3p>
onlar	onlar <prn> <pers> <3s>
onlar	onlar <prn> <pers> <3p>
onlar	on <n> <D_lA> <v> <t_aor> <3s>
onlar	on <n> <D_lA> <v> <t_aor> <3p>
onlar	on <n> <3p>
onlar	on <n> <pl>
onlar	on <n> <pl> <3s>
onlar	on <n> <pl> <3p>
onlar	on <num> <Dmn_0> <n> <D_lA> <v> <t_aor> <3s>
onlar	on <num> <Dmn_0> <n> <D_lA> <v> <t_aor> <3p>
onlar	on <num> <Dmn_0> <n> <3p>
onlar	on <num> <Dmn_0> <n> <pl>
onlar	on <num> <Dmn_0> <n> <pl> <3s>
onlar	on <num> <Dmn_0> <n> <pl> <3p>
onlar	o <prn> <pers> <3p>
onlar	o <prn> <pers> <pl>
onlar	o <prn> <pers> <pl> <3s>
onlar	o <prn> <pers> <pl> <3p>
da	<unk>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
tür	tür <n> <3s>
tür	tür <n> <3p>
yılandır,	yılan <n> <3p> <dir>
yılandır,	yılan <n> <dir> <3p>
yılandır,	yıl <v> <part_yan> <3s> <dir>
yılandır,	yıl <v> <part_yan> <3p> <dir>
yılandır,	yıl <v> <part_yan> <dir> <3p>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <1s>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <p1s>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <p1s> <3s>
söyleyebileceğim	söyle <v> <abil> <vn_acak> <p1s> <3p>
söyleyebileceğim	söyle <v> <abil> <part_acak> <1s>
söyleyebileceğim	söyle <v> <abil> <part_acak> <p1s>
söyleyebileceğim	söyle <v> <abil> <part_acak> <p1s> <3s>
söyleyebileceğim	söyle <v> <abil> <part_acak> <p1s> <3p>
tek	<unk>
şey	şey <n> <3s>
şey	şey <n> <3p>
bu."	bu <prn> <dem> <3s>
bu."	bu <prn> <dem> <3p>
bu."	bu <det>
Bu,	bu <prn> <dem> <3s>
Bu,	bu <prn> <dem> <3p>
Bu,	bu <det>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
kadar	<unk>
yeni	yeni <adj> <Djn_0> <n>
yeni	yeni <adj> <Djn_0> <n> <3s>
yeni	yeni <adj> <Djn_0> <n> <3p>
yeni	yen <n> <p3s>
yeni	yen <n> <p3s> <3s>
yeni	yen <n> <p3s> <3p>
yeni	yen <n> <acc>
yeni	yen <n> <acc> <3s>
yeni	yen <n> <acc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
fikirdi	fikir <n> <cpl_di> <3p>
fikirdi	fikir <n> <3p> <cpl_di>
ki,	ki <cnjadv>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
iki	iki <num> <Dmn_0> <n>
iki	iki <num> <Dmn_0> <n> <3s>
iki	iki <num> <Dmn_0> <n> <3p>
dakika	dakika <n> <3s>
dakika	dakika <n> <3p>
boyunca	boyun <n> <D_CA> <adj>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3p>
boyunca	boyun <n> <D_CA> <adv>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3p>
boyunca	boyun <n> <D_CA> <n>
boyunca	boyun <n> <D_CA> <n> <3s>
boyunca	boyun <n> <D_CA> <n> <3p>
boyunca	boyun <n> <ca>
boyunca	boy <n> <p2s> <ca>
boyunca	boy <n> <p3s> <ca>
sessiz	sessiz <adj> <Djn_0> <n>
sessiz	sessiz <adj> <Djn_0> <n> <3s>
sessiz	sessiz <adj> <Djn_0> <n> <3p>
sessiz	ses <n> <Dnn_siz> <adj>
sessiz	ses <n> <Dnn_siz> <adj> <Djn_0> <n>
sessiz	ses <n> <Dnn_siz> <adj> <Djn_0> <n> <3s>
sessiz	ses <n> <Dnn_siz> <adj> <Djn_0> <n> <3p>
sessiz	ses <n> <Dnn_siz> <adv>
sessiz	ses <n> <Dnn_siz> <adv> <Dan_0> <n>
sessiz	ses <n> <Dnn_siz> <adv> <Dan_0> <n> <3s>
sessiz	ses <n> <Dnn_siz> <adv> <Dan_0> <n> <3p>
kaldı;	kal <n> <cpl_di> <3p>
kaldı;	kal <n> <3p> <cpl_di>
kaldı;	kal <v> <t_past> <3s>
kaldı;	kal <v> <t_past> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
da	<unk>
Güvercin’e	<unk>
şunu	şu <prn> <dem> <p3s> <3s>
şunu	şu <prn> <dem> <p3s> <3p>
şunu	şu <prn> <dem> <acc>
şunu	şu <prn> <dem> <acc> <3s>
şunu	şu <prn> <dem> <acc> <3p>
ekleme	eklem <n> <dat> <3s>
ekleme	eklem <n> <dat> <3p>
ekleme	ekle <v> <D_mA> <n>
ekleme	ekle <v> <D_mA> <n> <3s>
ekleme	ekle <v> <D_mA> <n> <3p>
ekleme	ekle <v> <neg> <t_imp> <2s>
ekleme	ekle <v> <neg> <t_imp> <3p>
ekleme	ekle <v> <vn_ma>
ekleme	ekle <v> <vn_ma> <3s>
ekleme	ekle <v> <vn_ma> <3p>
ekleme	ekle <v> <cv_ma>
ekleme	ek <adj> <D_lA> <v> <D_mA> <n>
ekleme	ek <adj> <D_lA> <v> <D_mA> <n> <3s>
ekleme	ek <adj> <D_lA> <v> <D_mA> <n> <3p>
ekleme	ek <adj> <D_lA> <v> <neg> <t_imp> <2s>
ekleme	ek <adj> <D_lA> <v> <neg> <t_imp> <3p>
ekleme	ek <adj> <D_lA> <v> <vn_ma>
ekleme	ek <adj> <D_lA> <v> <vn_ma> <3s>
ekleme	ek <adj> <D_lA> <v> <vn_ma> <3p>
ekleme	ek <adj> <D_lA> <v> <cv_ma>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <D_mA> <n>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <D_mA> <n> <3s>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <D_mA> <n> <3p>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <neg> <t_imp> <2s>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <neg> <t_imp> <3p>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <vn_ma>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <vn_ma> <3s>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <vn_ma> <3p>
ekleme	ek <adj> <Djn_0> <n> <D_lA> <v> <cv_ma>
ekleme	ek <n> <D_lA> <v> <D_mA> <n>
ekleme	ek <n> <D_lA> <v> <D_mA> <n> <3s>
ekleme	ek <n> <D_lA> <v> <D_mA> <n> <3p>
ekleme	ek <n> <D_lA> <v> <neg> <t_imp> <2s>
ekleme	ek <n> <D_lA> <v> <neg> <t_imp> <3p>
ekleme	ek <n> <D_lA> <v> <vn_ma>
ekleme	ek <n> <D_lA> <v> <vn_ma> <3s>
ekleme	ek <n> <D_lA> <v> <vn_ma> <3p>
ekleme	ek <n> <D_lA> <v> <cv_ma>
fırsatı	fırsat <n> <p3s> <3s>
fırsatı	fırsat <n> <p3s> <3p>
fırsatı	fırsat <n> <acc>
fırsatı	fırsat <n> <acc> <3s>
fırsatı	fırsat <n> <acc> <3p>
verdi:	verdi <n> <3s>
verdi:	verdi <n> <3p>
verdi:	ver <v> <t_past> <3s>
verdi:	ver <v> <t_past> <3p>
“Yumurta	<unk>
arıyorsun,	<unk>
bunu	bun <n> <p3s> <3s>
bunu	bun <n> <p3s> <3p>
bunu	bun <n> <acc>
bunu	bun <n> <acc> <3s>
bunu	bun <n> <acc> <3p>
bunu	bu <prn> <dem> <p3s>
bunu	bu <prn> <dem> <p3s> <3s>
bunu	bu <prn> <dem> <p3s> <3p>
bunu	bu <prn> <dem> <acc>
bunu	bu <prn> <dem> <acc> <3s>
bunu	bu <prn> <dem> <acc> <3p>
gayet	gayet <adv> <Dan_0> <n>
gayet	gayet <adv> <Dan_0> <n> <3s>
gayet	gayet <adv> <Dan_0> <n> <3p>
gayet	gayet <n>
gayet	gayet <n> <3s>
gayet	gayet <n> <3p>
iyi	iyi <adj> <Djn_0> <n>
iyi	iyi <adj> <Djn_0> <n> <3s>
iyi	iyi <adj> <Djn_0> <n> <3p>
iyi	iyi <adv>
iyi	iyi <adv> <Dan_0> <n>
iyi	iyi <adv> <Dan_0> <n> <3s>
iyi	iyi <adv> <Dan_0> <n> <3p>
biliyorum;	bil <v> <t_cont> <1s>
senin	sen <prn> <pers> <p2s> <3s>
senin	sen <prn> <pers> <p2s> <3p>
senin	sen <prn> <pers> <gen>
senin	sen <prn> <pers> <gen> <3s>
senin	sen <prn> <pers> <gen> <3p>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
kız	kız <adj> <Djn_0> <n>
kız	kız <adj> <Djn_0> <n> <3s>
kız	kız <adj> <Djn_0> <n> <3p>
kız	kız <n>
kız	kız <n> <3s>
kız	kız <n> <3p>
kız	kız <v> <t_imp> <2s>
kız	kız <v> <t_imp> <3p>
mı	<unk>
yoksa	yok <adj> <Djn_0> <n> <cpl_sa> <3p>
yoksa	yok <adj> <Djn_0> <n> <3p> <cpl_sa>
yoksa	yok <adv> <Dan_0> <n> <cpl_sa> <3s>
yoksa	yok <adv> <Dan_0> <n> <cpl_sa> <3p>
yoksa	yok <adv> <Dan_0> <n> <3p> <cpl_sa>
yoksa	yok <nexist> <cpl_sa> <3s>
yoksa	yok <nexist> <cpl_sa> <3p>
yoksa	yok <nexist> <3p> <cpl_sa>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
yılan	yılan <n> <3s>
yılan	yılan <n> <3p>
yılan	yıl <v> <part_yan>
yılan	yıl <v> <part_yan> <3s>
yılan	yıl <v> <part_yan> <3p>
mı	<unk>
olduğun	ol <v> <vn_dik> <p2s> <3s>
olduğun	ol <v> <vn_dik> <p2s> <3p>
olduğun	ol <v> <vn_dik> <gen>
olduğun	ol <v> <vn_dik> <gen> <3s>
olduğun	ol <v> <vn_dik> <gen> <3p>
olduğun	ol <v> <part_dik> <p2s>
olduğun	ol <v> <part_dik> <p2s> <3s>
