<S> <S>+BSTag
"Söyleyecek	söyle <v> <t_fut> <3p>
"Söyleyecek	söyle <v> <vn_acak>
verici	veri <n> <D_CI> <n> <3p>
verici	ver <v> <Dvn_yIcI> <adj>
verici	ver <v> <Dvn_yIcI> <adj> <Djn_0> <n>
verici	ver <v> <Dvn_yIcI> <adj> <Djn_0> <n> <3s>
verici	ver <v> <Dvn_yIcI> <adj> <Djn_0> <n> <3p>
geliyordu:	gel <v> <t_cont> <cpl_di> <3p>
geliyordu:	gel <v> <t_cont> <3p> <cpl_di>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
döndü	dön <v> <t_past> <3p>
ve	ve <cnjadv>
tekrar	tekrar <adv> <Dan_0> <n>
tekrar	tekrar <adv> <Dan_0> <n> <3s>
tekrar	tekrar <adv> <Dan_0> <n> <3p>
tekrar	tekrar <n>
tekrar	tekrar <n> <3s>
tekrar	tekrar <n> <3p>
geri	geri <adv> <Dan_0> <n>
geri	geri <adv> <Dan_0> <n> <3s>
geri	geri <adv> <Dan_0> <n> <3p>
geri	geri <n>
geri	geri <n> <3s>
geri	geri <n> <3p>
döndü.	dön <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Öfkeni	öfke <n> <p2s> <acc> <3s>
"Öfkeni	öfke <n> <p2s> <acc> <3p>
tut,"	tut <v> <t_imp> <3p>
dedi	de <v> <t_past> <3p>
Tırtıl.	tırtıl <n> <3s>
Tırtıl.	tırtıl <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Hepsi	hepsi <prn> <3s>
"Hepsi	hepsi <prn> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
mu?"	<unk>
dedi	de <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
öfkesini	öfke <n> <p3s> <acc> <3s>
öfkesini	öfke <n> <p3s> <acc> <3p>
olabildiğince	olabildiğince <adv> <Dan_0> <n>
olabildiğince	olabildiğince <adv> <Dan_0> <n> <3s>
olabildiğince	olabildiğince <adv> <Dan_0> <n> <3p>
yutarak.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
"Hayır,"	hayır <adv> <Dan_0> <n>
"Hayır,"	hayır <adv> <Dan_0> <n> <3s>
"Hayır,"	hayır <adv> <Dan_0> <n> <3p>
"Hayır,"	hayır <n>
"Hayır,"	hayır <n> <3s>
"Hayır,"	hayır <n> <3p>
dedi	de <v> <t_past> <3p>
Tırtıl.	tırtıl <n> <3s>
Tırtıl.	tırtıl <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
bekleyeceğini	bekle <v> <vn_acak> <p2s> <acc> <3s>
bekleyeceğini	bekle <v> <vn_acak> <p2s> <acc> <3p>
bekleyeceğini	bekle <v> <vn_acak> <p3s> <acc>
bekleyeceğini	bekle <v> <vn_acak> <p3s> <acc> <3s>
bekleyeceğini	bekle <v> <vn_acak> <p3s> <acc> <3p>
bekleyeceğini	bekle <v> <part_acak> <p2s> <acc>
bekleyeceğini	bekle <v> <part_acak> <p2s> <acc> <3s>
bekleyeceğini	bekle <v> <part_acak> <p2s> <acc> <3p>
bekleyeceğini	bekle <v> <part_acak> <p3s> <acc>
bekleyeceğini	bekle <v> <part_acak> <p3s> <acc> <3s>
bekleyeceğini	bekle <v> <part_acak> <p3s> <acc> <3p>
bekleyeceğini	bek <n> <D_lA> <v> <vn_acak> <p2s> <acc>
bekleyeceğini	bek <n> <D_lA> <v> <vn_acak> <p2s> <acc> <3s>
bekleyeceğini	bek <n> <D_lA> <v> <vn_acak> <p2s> <acc> <3p>
bekleyeceğini	bek <n> <D_lA> <v> <vn_acak> <p3s> <acc>
bekleyeceğini	bek <n> <D_lA> <v> <vn_acak> <p3s> <acc> <3s>
bekleyeceğini	bek <n> <D_lA> <v> <vn_acak> <p3s> <acc> <3p>
bekleyeceğini	bek <n> <D_lA> <v> <part_acak> <p2s> <acc>
bekleyeceğini	bek <n> <D_lA> <v> <part_acak> <p2s> <acc> <3s>
bekleyeceğini	bek <n> <D_lA> <v> <part_acak> <p2s> <acc> <3p>
bekleyeceğini	bek <n> <D_lA> <v> <part_acak> <p3s> <acc>
bekleyeceğini	bek <n> <D_lA> <v> <part_acak> <p3s> <acc> <3s>
bekleyeceğini	bek <n> <D_lA> <v> <part_acak> <p3s> <acc> <3p>
düşündü,	düşün <n> <cpl_di> <3p>
düşündü,	düşün <n> <3p> <cpl_di>
düşündü,	düşün <v> <t_past> <3s>
düşündü,	düşün <v> <t_past> <3p>
düşündü,	düş <n> <p2s> <cpl_di> <3s>
düşündü,	düş <n> <p2s> <cpl_di> <3p>
düşündü,	düş <n> <p2s> <3p> <cpl_di>
düşündü,	düş <n> <gen> <cpl_di> <3s>
düşündü,	düş <n> <gen> <cpl_di> <3p>
düşündü,	düş <n> <gen> <3p> <cpl_di>
çünkü	çünkü <cnjadv>
yapacak	yap <v> <t_fut> <3p>
yapacak	yap <v> <vn_acak>
yapacak	yap <v> <vn_acak> <3s>
yapacak	yap <v> <vn_acak> <3p>
yapacak	yap <v> <part_acak>
yapacak	yap <v> <part_acak> <3s>
yapacak	yap <v> <part_acak> <3p>
yapacak	yap <v> <cv_acak>
yapacak	yap <v> <cv_ecek>
başka	başka <adj> <Djn_0> <n>
başka	başka <adj> <Djn_0> <n> <3s>
başka	başka <adj> <Djn_0> <n> <3p>
başka	başka <postp>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şeyi	şey <n> <p3s> <3s>
şeyi	şey <n> <p3s> <3p>
şeyi	şey <n> <acc>
şeyi	şey <n> <acc> <3s>
şeyi	şey <n> <acc> <3p>
yoktu	yok <adj> <Djn_0> <n> <cpl_di> <3p>
yoktu	yok <adj> <Djn_0> <n> <3p> <cpl_di>
yoktu	yok <adv> <Dan_0> <n> <cpl_di> <3s>
yoktu	yok <adv> <Dan_0> <n> <cpl_di> <3p>
yoktu	yok <adv> <Dan_0> <n> <3p> <cpl_di>
yoktu	yok <nexist> <cpl_di> <3s>
yoktu	yok <nexist> <cpl_di> <3p>
yoktu	yok <nexist> <3p> <cpl_di>
ve	ve <cnjadv>
belki	belki <adv> <Dan_0> <n>
belki	belki <adv> <Dan_0> <n> <3s>
belki	belki <adv> <Dan_0> <n> <3p>
belki	belki <cnjadv>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
her	<unk>
şeyden	şey <n> <abl> <3s>
şeyden	şey <n> <abl> <3p>
sonra	sonra <adv> <Dan_0> <n>
sonra	sonra <adv> <Dan_0> <n> <3s>
sonra	sonra <adv> <Dan_0> <n> <3p>
sonra	sonra <n>
sonra	sonra <n> <3s>
sonra	sonra <n> <3p>
sonra	sonra <postp>
sonra	sonra <cnjadv>
ona	ona <v> <t_imp> <3p>
ona	on <n> <dat>
ona	on <n> <dat> <3s>
ona	on <n> <dat> <3p>
ona	on <v> <t_opt> <3s>
ona	on <v> <t_opt> <3p>
ona	on <num> <Dmn_0> <n> <dat>
ona	on <num> <Dmn_0> <n> <dat> <3s>
ona	on <num> <Dmn_0> <n> <dat> <3p>
ona	o <prn> <pers> <dat>
ona	o <prn> <pers> <dat> <3s>
ona	o <prn> <pers> <dat> <3p>
duymaya	duy <v> <D_mA> <n> <dat> <3s>
duymaya	duy <v> <D_mA> <n> <dat> <3p>
duymaya	duy <v> <neg> <t_opt> <3s>
duymaya	duy <v> <neg> <t_opt> <3p>
duymaya	duy <v> <vn_ma> <dat>
duymaya	duy <v> <vn_ma> <dat> <3s>
duymaya	duy <v> <vn_ma> <dat> <3p>
duymaya	duy <v> <vn_mak> <dat>
duymaya	duy <v> <vn_mak> <dat> <3s>
duymaya	duy <v> <vn_mak> <dat> <3p>
duymaya	duy <v> <vinf> <dat>
değer	değer <n> <3s>
değer	değer <n> <3p>
değer	değ <v> <t_aor> <3s>
değer	değ <v> <t_aor> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
söyleyebilirdi.	söyle <v> <abil> <t_aor> <cpl_di> <3p>
söyleyebilirdi.	söyle <v> <abil> <t_aor> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
Birkaç	birkaç <adj> <Djn_0> <n>
Birkaç	birkaç <adj> <Djn_0> <n> <3s>
Birkaç	birkaç <adj> <Djn_0> <n> <3p>
Birkaç	birkaç <det>
dakika	dakika <n> <3s>
dakika	dakika <n> <3p>
boyunca	boyun <n> <D_CA> <adj>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3p>
boyunca	boyun <n> <D_CA> <adv>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3p>
boyunca	boyun <n> <D_CA> <n>
boyunca	boyun <n> <D_CA> <n> <3s>
boyunca	boyun <n> <D_CA> <n> <3p>
boyunca	boyun <n> <ca>
boyunca	boy <n> <p2s> <ca>
boyunca	boy <n> <p3s> <ca>
konuşmadan	konuşma <adj> <Djn_0> <n> <abl> <3s>
konuşmadan	konuşma <adj> <Djn_0> <n> <abl> <3p>
konuşmadan	konuş <v> <D_mA> <n> <abl>
konuşmadan	konuş <v> <D_mA> <n> <abl> <3s>
konuşmadan	konuş <v> <D_mA> <n> <abl> <3p>
konuşmadan	konuş <v> <neg> <cv_dan>
konuşmadan	konuş <v> <vn_ma> <abl>
konuşmadan	konuş <v> <vn_ma> <abl> <3s>
konuşmadan	konuş <v> <vn_ma> <abl> <3p>
üfledi,	üfle <v> <t_past> <3p>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
sonunda	sonunda <adv> <Dan_0> <n>
sonunda	sonunda <adv> <Dan_0> <n> <3s>
sonunda	sonunda <adv> <Dan_0> <n> <3p>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3p>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3p>
sonunda	son <n> <p2s> <loc>
sonunda	son <n> <p2s> <loc> <3s>
sonunda	son <n> <p2s> <loc> <3p>
sonunda	son <n> <p3s> <loc>
sonunda	son <n> <p3s> <loc> <3s>
sonunda	son <n> <p3s> <loc> <3p>
kollarını	kol <n> <pl> <p2s> <acc> <3s>
kollarını	kol <n> <pl> <p2s> <acc> <3p>
kollarını	kol <n> <pl> <p3s> <acc>
kollarını	kol <n> <pl> <p3s> <acc> <3s>
kollarını	kol <n> <pl> <p3s> <acc> <3p>
kollarını	kol <n> <p3p> <acc>
kollarını	kol <n> <p3p> <acc> <3s>
kollarını	kol <n> <p3p> <acc> <3p>
açtı,	aç <n> <cpl_di> <3p>
açtı,	aç <n> <3p> <cpl_di>
açtı,	aç <v> <t_past> <3s>
açtı,	aç <v> <t_past> <3p>
nargileyi	nargile <n> <acc> <3s>
nargileyi	nargile <n> <acc> <3p>
tekrar	tekrar <adv> <Dan_0> <n>
tekrar	tekrar <adv> <Dan_0> <n> <3s>
tekrar	tekrar <adv> <Dan_0> <n> <3p>
tekrar	tekrar <n>
tekrar	tekrar <n> <3s>
tekrar	tekrar <n> <3p>
ağzından	ağız <n> <p2s> <abl> <3s>
ağzından	ağız <n> <p2s> <abl> <3p>
ağzından	ağız <n> <p3s> <abl>
ağzından	ağız <n> <p3s> <abl> <3s>
ağzından	ağız <n> <p3s> <abl> <3p>
çıkardı	çıkar <n> <cpl_di> <3p>
çıkardı	çıkar <n> <3p> <cpl_di>
çıkardı	çıkar <v> <t_past> <3s>
çıkardı	çıkar <v> <t_past> <3p>
çıkardı	çık <v> <t_aor> <cpl_di> <3s>
çıkardı	çık <v> <t_aor> <cpl_di> <3p>
çıkardı	çık <v> <t_aor> <3p> <cpl_di>
ve	ve <cnjadv>
dedi	de <v> <t_past> <3p>
ki,	ki <cnjadv>
"Demek	de <v> <vn_mak>
"Demek	de <v> <vn_mak> <3s>
"Demek	de <v> <vn_mak> <3p>
"Demek	de <v> <vinf>
"Demek	de <v> <cv_mak>
değiştiğini	değiş <v> <part_dik> <p2s> <acc> <3s>
değiştiğini	değiş <v> <part_dik> <p2s> <acc> <3p>
değiştiğini	değiş <v> <part_dik> <p3s> <acc>
değiştiğini	değiş <v> <part_dik> <p3s> <acc> <3s>
değiştiğini	değiş <v> <part_dik> <p3s> <acc> <3p>
değiştiğini	değiş <v> <cv_dik> <p3s> <acc>
düşünüyorsun,	<unk>
öyle	öyle <adj> <Djn_0> <n>
öyle	öyle <adj> <Djn_0> <n> <3s>
öyle	öyle <adj> <Djn_0> <n> <3p>
öyle	öyle <adv>
öyle	öyle <adv> <Dan_0> <n>
öyle	öyle <adv> <Dan_0> <n> <3s>
öyle	öyle <adv> <Dan_0> <n> <3p>
öyle	öyle <ij>
mi?"	<unk>
"Korkarım	<unk>
öyleyim,	öyle <adv> <Dan_0> <n> <1s>
efendim,"	efendi <n> <p1s> <3s>
efendim,"	efendi <n> <p1s> <3p>
efendim,"	efe <n> <p2s> <cpl_di> <1s>
dedi	de <v> <t_past> <3p>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice;	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice;	ali <n> <D_CA> <adv>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice;	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice;	ali <n> <D_CA> <n>
Alice;	ali <n> <D_CA> <n> <3s>
Alice;	ali <n> <D_CA> <n> <3p>
"Her	<unk>
şeyi	şey <n> <p3s> <3s>
şeyi	şey <n> <p3s> <3p>
şeyi	şey <n> <acc>
şeyi	şey <n> <acc> <3s>
şeyi	şey <n> <acc> <3p>
eskisi	eski <adj> <Djn_0> <n> <p3s> <3s>
eskisi	eski <adj> <Djn_0> <n> <p3s> <3p>
gibi	gibi <cnjsub>
hatırlayamıyorum	hatır <n> <D_lA> <v> <abil> <neg> <t_cont> <1s>
ve	ve <cnjadv>
on	on <n> <3s>
on	on <n> <3p>
on	on <v> <t_imp> <2s>
on	on <v> <t_imp> <3p>
on	on <num>
on	on <num> <Dmn_0> <n>
on	on <num> <Dmn_0> <n> <3s>
on	on <num> <Dmn_0> <n> <3p>
dakika	dakika <n> <3s>
dakika	dakika <n> <3p>
boyunca	boyun <n> <D_CA> <adj>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3p>
boyunca	boyun <n> <D_CA> <adv>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3p>
boyunca	boyun <n> <D_CA> <n>
boyunca	boyun <n> <D_CA> <n> <3s>
boyunca	boyun <n> <D_CA> <n> <3p>
boyunca	boyun <n> <ca>
boyunca	boy <n> <p2s> <ca>
boyunca	boy <n> <p3s> <ca>
aynı	aynı <adj> <Djn_0> <n>
aynı	aynı <adj> <Djn_0> <n> <3s>
aynı	aynı <adj> <Djn_0> <n> <3p>
aynı	aynı <det>
aynı	ayn <n> <p3s>
aynı	ayn <n> <p3s> <3s>
aynı	ayn <n> <p3s> <3p>
aynı	ayn <n> <acc>
aynı	ayn <n> <acc> <3s>
aynı	ayn <n> <acc> <3p>
boyutta	boyut <n> <loc> <3s>
boyutta	boyut <n> <loc> <3p>
kalamıyorum!"	<unk>
"Hangi	hangi <n> <3s>
"Hangi	hangi <n> <3p>
"Hangi	hangi <prn> <qst>
"Hangi	hangi <prn> <qst> <3s>
"Hangi	hangi <prn> <qst> <3p>
şeyleri	şey <n> <pl> <p3s> <3s>
şeyleri	şey <n> <pl> <p3s> <3p>
şeyleri	şey <n> <pl> <acc>
şeyleri	şey <n> <pl> <acc> <3s>
şeyleri	şey <n> <pl> <acc> <3p>
şeyleri	şey <n> <p3p>
şeyleri	şey <n> <p3p> <3s>
şeyleri	şey <n> <p3p> <3p>
hatırlayamıyorum?"	hatır <n> <D_lA> <v> <abil> <neg> <t_cont> <1s>
dedi	de <v> <t_past> <3p>
Tırtıl.	tırtıl <n> <3s>
Tırtıl.	tırtıl <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Şey,	şey <n> <3s>
"Şey,	şey <n> <3p>
"Küçük	küçük <adj> <Djn_0> <n>
"Küçük	küçük <adj> <Djn_0> <n> <3s>
"Küçük	küçük <adj> <Djn_0> <n> <3p>
"Küçük	küçük <n>
"Küçük	küçük <n> <3s>
"Küçük	küçük <n> <3p>
meşgul	meşgul <n> <3s>
meşgul	meşgul <n> <3p>
arı	arı <n> <3s>
arı	arı <n> <3p>
arı	ar <n> <p3s>
arı	ar <n> <p3s> <3s>
arı	ar <n> <p3s> <3p>
arı	ar <n> <acc>
arı	ar <n> <acc> <3s>
arı	ar <n> <acc> <3p>
nasıl?"	nasıl <adv> <Dan_0> <n>
nasıl?"	nasıl <adv> <Dan_0> <n> <3s>
nasıl?"	nasıl <adv> <Dan_0> <n> <3p>
demeye	de <v> <D_mA> <n> <dat> <3s>
demeye	de <v> <D_mA> <n> <dat> <3p>
demeye	de <v> <neg> <t_opt> <3s>
demeye	de <v> <neg> <t_opt> <3p>
demeye	de <v> <vn_ma> <dat>
demeye	de <v> <vn_ma> <dat> <3s>
demeye	de <v> <vn_ma> <dat> <3p>
demeye	de <v> <vn_mak> <dat>
demeye	de <v> <vn_mak> <dat> <3s>
demeye	de <v> <vn_mak> <dat> <3p>
demeye	de <v> <vinf> <dat>
çalıştım,	çal <v> <D_yIS> <n> <cpl_di> <1s>
çalıştım,	çal <v> <vn_yis> <cpl_di> <1s>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
her	<unk>
şey	şey <n> <3s>
şey	şey <n> <3p>
farklı	fark <n> <D_lI> <adj> <Djn_0> <n>
farklı	fark <n> <D_lI> <adj> <Djn_0> <n> <3s>
farklı	fark <n> <D_lI> <adj> <Djn_0> <n> <3p>
farklı	fark <n> <D_lI> <n>
farklı	fark <n> <D_lI> <n> <3s>
farklı	fark <n> <D_lI> <n> <3p>
oldu!"	ol <v> <t_past> <3p>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
melankolik	melankolik <n> <3s>
melankolik	melankolik <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sesle	sesle <v> <t_imp> <3p>
sesle	ses <n> <D_lA> <v> <t_imp> <2s>
sesle	ses <n> <D_lA> <v> <t_imp> <3p>
sesle	ses <n> <ins>
sesle	ses <n> <ins> <3s>
sesle	ses <n> <ins> <3p>
cevap	cevap <n> <3s>
cevap	cevap <n> <3p>
verdi.	verdi <n> <3s>
verdi.	verdi <n> <3p>
verdi.	ver <v> <t_past> <3s>
verdi.	ver <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Tekrar	tekrar <adv> <Dan_0> <n>
"Tekrar	tekrar <adv> <Dan_0> <n> <3s>
"Tekrar	tekrar <adv> <Dan_0> <n> <3p>
"Tekrar	tekrar <n>
"Tekrar	tekrar <n> <3s>
"Tekrar	tekrar <n> <3p>
et,	et <n> <3s>
et,	et <n> <3p>
et,	et <v> <t_imp> <2s>
et,	et <v> <t_imp> <3p>
"Yaşlısın,	yaş <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n> <2s>
"Yaşlısın,	yaş <adj> <Djn_0> <n> <D_lI> <n> <2s>
"Yaşlısın,	yaş <n> <D_lI> <adj> <Djn_0> <n> <2s>
"Yaşlısın,	yaş <n> <D_lI> <n> <2s>
Peder	peder <n> <3s>
Peder	peder <n> <3p>
William,"	<unk>
dedi	de <v> <t_past> <3p>
Tırtıl.	tırtıl <n> <3s>
Tırtıl.	tırtıl <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
ellerini	el <n> <pl> <p2s> <acc> <3s>
ellerini	el <n> <pl> <p2s> <acc> <3p>
ellerini	el <n> <pl> <p3s> <acc>
ellerini	el <n> <pl> <p3s> <acc> <3s>
ellerini	el <n> <pl> <p3s> <acc> <3p>
ellerini	el <n> <p3p> <acc>
ellerini	el <n> <p3p> <acc> <3s>
ellerini	el <n> <p3p> <acc> <3p>
katladı	katla <v> <t_past> <3p>
katladı	kat <n> <D_lA> <v> <t_past> <3s>
katladı	kat <n> <D_lA> <v> <t_past> <3p>
ve	ve <cnjadv>
başladı:	baş <n> <D_lA> <v> <t_past> <3p>
"Yaşlısın,	yaş <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n> <2s>
"Yaşlısın,	yaş <adj> <Djn_0> <n> <D_lI> <n> <2s>
