<S> <S>+BSTag
"Şapkanı	şapka <n> <p2s> <acc> <3s>
"Şapkanı	şapka <n> <p2s> <acc> <3p>
ekledi	ek <adj> <Djn_0> <n> <D_lA> <v> <t_past> <3p>
ekledi	ek <n> <D_lA> <v> <t_past> <3s>
ekledi	ek <n> <D_lA> <v> <t_past> <3p>
Şapkacı	şapka <n> <D_CI> <adj> <Djn_0> <n>
Şapkacı	şapka <n> <D_CI> <adj> <Djn_0> <n> <3s>
Şapkacı	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p>
Şapkacı	şapka <n> <D_CI> <n>
Şapkacı	şapka <n> <D_CI> <n> <3s>
Şapkacı	şapka <n> <D_CI> <n> <3p>
açıklama	açıklama <n> <3s>
açıklama	açıklama <n> <3p>
açıklama	açık <adj> <D_lA> <v> <D_mA> <n>
açıklama	açık <adj> <D_lA> <v> <D_mA> <n> <3s>
açıklama	açık <adj> <D_lA> <v> <D_mA> <n> <3p>
açıklama	açık <adj> <D_lA> <v> <neg> <t_imp> <2s>
açıklama	açık <adj> <D_lA> <v> <neg> <t_imp> <3p>
açıklama	açık <adj> <D_lA> <v> <vn_ma>
açıklama	açık <adj> <D_lA> <v> <vn_ma> <3s>
açıklama	açık <adj> <D_lA> <v> <vn_ma> <3p>
açıklama	açık <adj> <D_lA> <v> <cv_ma>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <D_mA> <n>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <D_mA> <n> <3s>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <D_mA> <n> <3p>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <neg> <t_imp> <2s>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <neg> <t_imp> <3p>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <vn_ma>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <vn_ma> <3s>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <vn_ma> <3p>
açıklama	açık <adj> <Djn_0> <n> <D_lA> <v> <cv_ma>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <D_mA> <n>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <D_mA> <n> <3s>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <D_mA> <n> <3p>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <neg> <t_imp> <2s>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <neg> <t_imp> <3p>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <vn_ma>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <vn_ma> <3s>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <vn_ma> <3p>
açıklama	açık <adv> <Dan_0> <n> <D_lA> <v> <cv_ma>
açıklama	açık <n> <D_lA> <v> <D_mA> <n>
açıklama	açık <n> <D_lA> <v> <D_mA> <n> <3s>
açıklama	açık <n> <D_lA> <v> <D_mA> <n> <3p>
açıklama	açık <n> <D_lA> <v> <neg> <t_imp> <2s>
açıklama	açık <n> <D_lA> <v> <neg> <t_imp> <3p>
açıklama	açık <n> <D_lA> <v> <vn_ma>
açıklama	açık <n> <D_lA> <v> <vn_ma> <3s>
açıklama	açık <n> <D_lA> <v> <vn_ma> <3p>
açıklama	açık <n> <D_lA> <v> <cv_ma>
olarak;	ol <v> <cv_erek>
"Benim	ben <prn> <pers> <p1s>
"Benim	ben <prn> <pers> <p1s> <3s>
"Benim	ben <prn> <pers> <p1s> <3p>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
yok.	yok <adj> <Djn_0> <n>
yok.	yok <adj> <Djn_0> <n> <3s>
yok.	yok <adj> <Djn_0> <n> <3p>
yok.	yok <adv>
yok.	yok <adv> <Dan_0> <n>
yok.	yok <adv> <Dan_0> <n> <3s>
yok.	yok <adv> <Dan_0> <n> <3p>
yok.	yok <cnjadv>
yok.	yok <nexist> <3s>
yok.	yok <nexist> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Ben	ben <prn> <pers> <3s>
Ben	ben <prn> <pers> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şapkacıyım.”	<unk>
Burada	bura <prn> <locp> <loc> <3s>
Burada	bura <prn> <locp> <loc> <3p>
Kraliçe	kraliçe <n> <3s>
Kraliçe	kraliçe <n> <3p>
gözlüklerini	gözlük <n> <pl> <p2s> <acc> <3s>
gözlüklerini	gözlük <n> <pl> <p2s> <acc> <3p>
gözlüklerini	gözlük <n> <pl> <p3s> <acc>
gözlüklerini	gözlük <n> <pl> <p3s> <acc> <3s>
gözlüklerini	gözlük <n> <pl> <p3s> <acc> <3p>
gözlüklerini	gözlük <n> <p3p> <acc>
gözlüklerini	gözlük <n> <p3p> <acc> <3s>
gözlüklerini	gözlük <n> <p3p> <acc> <3p>
gözlüklerini	göz <n> <D_lIK> <n> <pl> <p2s> <acc>
gözlüklerini	göz <n> <D_lIK> <n> <pl> <p2s> <acc> <3s>
gözlüklerini	göz <n> <D_lIK> <n> <pl> <p2s> <acc> <3p>
gözlüklerini	göz <n> <D_lIK> <n> <pl> <p3s> <acc>
gözlüklerini	göz <n> <D_lIK> <n> <pl> <p3s> <acc> <3s>
gözlüklerini	göz <n> <D_lIK> <n> <pl> <p3s> <acc> <3p>
gözlüklerini	göz <n> <D_lIK> <n> <p3p> <acc>
gözlüklerini	göz <n> <D_lIK> <n> <p3p> <acc> <3s>
gözlüklerini	göz <n> <D_lIK> <n> <p3p> <acc> <3p>
taktı	takt <n> <p3s> <3s>
taktı	takt <n> <p3s> <3p>
taktı	takt <n> <acc>
taktı	takt <n> <acc> <3s>
taktı	takt <n> <acc> <3p>
taktı	tak <n> <cpl_di> <3s>
taktı	tak <n> <cpl_di> <3p>
taktı	tak <n> <3p> <cpl_di>
taktı	tak <v> <t_past> <3s>
taktı	tak <v> <t_past> <3p>
ve	ve <cnjadv>
solgunlaşan	solgun <n> <D_lAs> <v> <part_yan> <3s>
solgunlaşan	solgun <n> <D_lAs> <v> <part_yan> <3p>
Şapkacı'ya	şapka <n> <D_CI> <adj> <Djn_0> <n> <dat> <3s>
Şapkacı'ya	şapka <n> <D_CI> <adj> <Djn_0> <n> <dat> <3p>
Şapkacı'ya	şapka <n> <D_CI> <n> <dat>
Şapkacı'ya	şapka <n> <D_CI> <n> <dat> <3s>
Şapkacı'ya	şapka <n> <D_CI> <n> <dat> <3p>
bakmaya	bak <v> <D_mA> <n> <dat> <3s>
bakmaya	bak <v> <D_mA> <n> <dat> <3p>
bakmaya	bak <v> <neg> <t_opt> <3s>
bakmaya	bak <v> <neg> <t_opt> <3p>
bakmaya	bak <v> <vn_ma> <dat>
bakmaya	bak <v> <vn_ma> <dat> <3s>
bakmaya	bak <v> <vn_ma> <dat> <3p>
bakmaya	bak <v> <vn_mak> <dat>
bakmaya	bak <v> <vn_mak> <dat> <3s>
bakmaya	bak <v> <vn_mak> <dat> <3p>
bakmaya	bak <v> <vinf> <dat>
başladı.	baş <n> <D_lA> <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Kanıtını	kanıt <n> <p2s> <acc> <3s>
"Kanıtını	kanıt <n> <p2s> <acc> <3p>
"Kanıtını	kanıt <n> <p3s> <acc>
"Kanıtını	kanıt <n> <p3s> <acc> <3s>
"Kanıtını	kanıt <n> <p3s> <acc> <3p>
ver,"	ver <v> <t_imp> <3p>
dedi	de <v> <t_past> <3p>
Kral;	kral <n> <3s>
Kral;	kral <n> <3p>
"ve	ve <cnjadv>
sinirlenme,	sinirlen <v> <D_mA> <n> <3s>
sinirlenme,	sinirlen <v> <D_mA> <n> <3p>
sinirlenme,	sinirlen <v> <neg> <t_imp> <2s>
sinirlenme,	sinirlen <v> <neg> <t_imp> <3p>
sinirlenme,	sinirlen <v> <vn_ma>
sinirlenme,	sinirlen <v> <vn_ma> <3s>
sinirlenme,	sinirlen <v> <vn_ma> <3p>
sinirlenme,	sinirlen <v> <cv_ma>
sinirlenme,	sinirle <v> <pass> <neg> <t_imp> <2s>
sinirlenme,	sinirle <v> <pass> <neg> <t_imp> <3p>
sinirlenme,	sinirle <v> <pass> <vn_ma>
sinirlenme,	sinirle <v> <pass> <vn_ma> <3s>
sinirlenme,	sinirle <v> <pass> <vn_ma> <3p>
sinirlenme,	sinirle <v> <pass> <cv_ma>
sinirlenme,	sinir <n> <D_lAn> <v> <D_mA> <n>
sinirlenme,	sinir <n> <D_lAn> <v> <D_mA> <n> <3s>
sinirlenme,	sinir <n> <D_lAn> <v> <D_mA> <n> <3p>
sinirlenme,	sinir <n> <D_lAn> <v> <neg> <t_imp> <2s>
sinirlenme,	sinir <n> <D_lAn> <v> <neg> <t_imp> <3p>
sinirlenme,	sinir <n> <D_lAn> <v> <vn_ma>
sinirlenme,	sinir <n> <D_lAn> <v> <vn_ma> <3s>
sinirlenme,	sinir <n> <D_lAn> <v> <vn_ma> <3p>
sinirlenme,	sinir <n> <D_lAn> <v> <cv_ma>
yoksa	yok <adj> <Djn_0> <n> <cpl_sa> <3p>
yoksa	yok <adj> <Djn_0> <n> <3p> <cpl_sa>
yoksa	yok <adv> <Dan_0> <n> <cpl_sa> <3s>
yoksa	yok <adv> <Dan_0> <n> <cpl_sa> <3p>
yoksa	yok <adv> <Dan_0> <n> <3p> <cpl_sa>
yoksa	yok <nexist> <cpl_sa> <3s>
yoksa	yok <nexist> <cpl_sa> <3p>
yoksa	yok <nexist> <3p> <cpl_sa>
seni	sen <prn> <pers> <p3s> <3s>
seni	sen <prn> <pers> <p3s> <3p>
seni	sen <prn> <pers> <acc>
seni	sen <prn> <pers> <acc> <3s>
seni	sen <prn> <pers> <acc> <3p>
hemen	hemen <adv> <Dan_0> <n>
hemen	hemen <adv> <Dan_0> <n> <3s>
hemen	hemen <adv> <Dan_0> <n> <3p>
hemen	hemen <n>
hemen	hemen <n> <3s>
hemen	hemen <n> <3p>
idame	idame <n> <3s>
idame	idame <n> <3p>
ettiririm."	<unk>
Bu	bu <prn> <dem> <3s>
Bu	bu <prn> <dem> <3p>
Bu	bu <det>
tanığı	tanık <n> <p3s> <3s>
tanığı	tanık <n> <p3s> <3p>
tanığı	tanık <n> <acc>
tanığı	tanık <n> <acc> <3s>
tanığı	tanık <n> <acc> <3p>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
cesaretlendirmiyor	cesaretlen <v> <caus> <neg> <t_cont> <3p>
cesaretlendirmiyor	cesaretlen <v> <caus> <neg> <cv_iyor>
cesaretlendirmiyor	cesaret <n> <D_lAn> <v> <caus> <neg> <t_cont> <3s>
cesaretlendirmiyor	cesaret <n> <D_lAn> <v> <caus> <neg> <t_cont> <3p>
cesaretlendirmiyor	cesaret <n> <D_lAn> <v> <caus> <neg> <cv_iyor>
gibiydi:	<unk>
Bir	bir <adj> <Djn_0> <n>
Bir	bir <adj> <Djn_0> <n> <3s>
Bir	bir <adj> <Djn_0> <n> <3p>
Bir	bir <num>
Bir	bir <num> <Dmn_0> <n>
Bir	bir <num> <Dmn_0> <n> <3s>
Bir	bir <num> <Dmn_0> <n> <3p>
Bir	bir <det>
ayağından	ayak <n> <p2s> <abl> <3s>
ayağından	ayak <n> <p2s> <abl> <3p>
ayağından	ayak <n> <p3s> <abl>
ayağından	ayak <n> <p3s> <abl> <3s>
ayağından	ayak <n> <p3s> <abl> <3p>
diğerine	diğer <adj> <Djn_0> <n> <p2s> <dat> <3s>
diğerine	diğer <adj> <Djn_0> <n> <p2s> <dat> <3p>
diğerine	diğer <adj> <Djn_0> <n> <p3s> <dat>
diğerine	diğer <adj> <Djn_0> <n> <p3s> <dat> <3s>
diğerine	diğer <adj> <Djn_0> <n> <p3s> <dat> <3p>
kaymaya	kay <v> <D_mA> <n> <dat> <3s>
kaymaya	kay <v> <D_mA> <n> <dat> <3p>
kaymaya	kay <v> <neg> <t_opt> <3s>
kaymaya	kay <v> <neg> <t_opt> <3p>
kaymaya	kay <v> <vn_ma> <dat>
kaymaya	kay <v> <vn_ma> <dat> <3s>
kaymaya	kay <v> <vn_ma> <dat> <3p>
kaymaya	kay <v> <vn_mak> <dat>
kaymaya	kay <v> <vn_mak> <dat> <3s>
kaymaya	kay <v> <vn_mak> <dat> <3p>
kaymaya	kay <v> <vinf> <dat>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
etti,	et <n> <cpl_di> <3p>
etti,	et <n> <3p> <cpl_di>
etti,	et <v> <t_past> <3s>
etti,	et <v> <t_past> <3p>
huzursuz	huzur <n> <Dnn_siz> <adj> <Djn_0> <n>
huzursuz	huzur <n> <Dnn_siz> <adj> <Djn_0> <n> <3s>
huzursuz	huzur <n> <Dnn_siz> <adj> <Djn_0> <n> <3p>
huzursuz	huzur <n> <Dnn_siz> <adv>
huzursuz	huzur <n> <Dnn_siz> <adv> <Dan_0> <n>
huzursuz	huzur <n> <Dnn_siz> <adv> <Dan_0> <n> <3s>
huzursuz	huzur <n> <Dnn_siz> <adv> <Dan_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şekilde	şekil <n> <loc> <3s>
şekilde	şekil <n> <loc> <3p>
Kraliçe'ye	kraliçe <n> <dat> <3s>
Kraliçe'ye	kraliçe <n> <dat> <3p>
baktı	bak <v> <t_past> <3p>
ve	ve <cnjadv>
şaşkınlığıyla	şaşkın <n> <D_lIK> <n> <p3s> <ins> <3s>
şaşkınlığıyla	şaşkın <n> <D_lIK> <n> <p3s> <ins> <3p>
ekmek	ekmek <n> <3s>
ekmek	ekmek <n> <3p>
ekmek	ek <v> <vn_mak>
ekmek	ek <v> <vn_mak> <3s>
ekmek	ek <v> <vn_mak> <3p>
ekmek	ek <v> <vinf>
ekmek	ek <v> <cv_mak>
ve	ve <cnjadv>
tereyağı	tereyağ <n> <p3s>
tereyağı	tereyağ <n> <p3s> <3s>
tereyağı	tereyağ <n> <p3s> <3p>
tereyağı	tereyağ <n> <acc>
tereyağı	tereyağ <n> <acc> <3s>
tereyağı	tereyağ <n> <acc> <3p>
yerine	yerin <v> <t_opt> <3p>
yerine	yer <n> <p2s> <dat>
yerine	yer <n> <p2s> <dat> <3s>
yerine	yer <n> <p2s> <dat> <3p>
yerine	yer <n> <p3s> <dat>
yerine	yer <n> <p3s> <dat> <3s>
yerine	yer <n> <p3s> <dat> <3p>
çay	çay <n> <3s>
çay	çay <n> <3p>
fincanından	fincan <n> <p2s> <abl> <3s>
fincanından	fincan <n> <p2s> <abl> <3p>
fincanından	fincan <n> <p3s> <abl>
fincanından	fincan <n> <p3s> <abl> <3s>
fincanından	fincan <n> <p3s> <abl> <3p>
büyük	büyük <adj> <Djn_0> <n>
büyük	büyük <adj> <Djn_0> <n> <3s>
büyük	büyük <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
parça	parça <n> <3s>
parça	parça <n> <3p>
ısırdı.	ısır <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Tam	tam <adj> <Djn_0> <n>
Tam	tam <adj> <Djn_0> <n> <3s>
Tam	tam <adj> <Djn_0> <n> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
anda	ant <n> <dat> <3s>
anda	ant <n> <dat> <3p>
anda	an <n> <loc>
anda	an <n> <loc> <3s>
anda	an <n> <loc> <3p>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
tuhaf	tuhaf <adj> <Djn_0> <n>
tuhaf	tuhaf <adj> <Djn_0> <n> <3s>
tuhaf	tuhaf <adj> <Djn_0> <n> <3p>
tuhaf	tuhaf <n>
tuhaf	tuhaf <n> <3s>
tuhaf	tuhaf <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
his	his <n> <3s>
his	his <n> <3p>
hissetti,	hisset <v> <t_past> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
da	<unk>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <vn_dik> <p3s> <acc>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p2s> <acc>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p3s> <acc>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <cv_dik> <p3s> <acc>
anlayana	anla <v> <part_yan> <dat> <3s>
anlayana	anla <v> <part_yan> <dat> <3p>
anlayana	an <n> <D_lA> <v> <part_yan> <dat>
anlayana	an <n> <D_lA> <v> <part_yan> <dat> <3s>
anlayana	an <n> <D_lA> <v> <part_yan> <dat> <3p>
kadar	<unk>
onu	on <n> <p3s> <3s>
onu	on <n> <p3s> <3p>
onu	on <n> <acc>
onu	on <n> <acc> <3s>
onu	on <n> <acc> <3p>
onu	on <num> <Dmn_0> <n> <p3s>
onu	on <num> <Dmn_0> <n> <p3s> <3s>
onu	on <num> <Dmn_0> <n> <p3s> <3p>
onu	on <num> <Dmn_0> <n> <acc>
onu	on <num> <Dmn_0> <n> <acc> <3s>
onu	on <num> <Dmn_0> <n> <acc> <3p>
onu	o <prn> <pers> <p3s>
onu	o <prn> <pers> <p3s> <3s>
onu	o <prn> <pers> <p3s> <3p>
onu	o <prn> <pers> <acc>
onu	o <prn> <pers> <acc> <3s>
onu	o <prn> <pers> <acc> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
şaşırttı:	şaşır <v> <caus> <t_past> <3p>
şaşırttı:	şaş <v> <caus> <caus> <t_past> <3s>
şaşırttı:	şaş <v> <caus> <caus> <t_past> <3p>
Tekrar	tekrar <adv> <Dan_0> <n>
Tekrar	tekrar <adv> <Dan_0> <n> <3s>
Tekrar	tekrar <adv> <Dan_0> <n> <3p>
Tekrar	tekrar <n>
Tekrar	tekrar <n> <3s>
Tekrar	tekrar <n> <3p>
büyümeye	büyü <v> <D_mA> <n> <dat> <3s>
