<S> <S>+BSTag
"Şimdi,	şimdi <adv> <Dan_0> <n>
"Şimdi,	şimdi <adv> <Dan_0> <n> <3s>
içinde!	iç <n> <p2s> <loc> <3p>
içinde!	iç <n> <p3s> <loc>
içinde!	iç <n> <p3s> <loc> <3s>
içinde!	iç <n> <p3s> <loc> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Seçiminizi	seçim <n> <p2p> <acc> <3s>
Seçiminizi	seçim <n> <p2p> <acc> <3p>
yapın!"	yapı <n> <p2s> <3s>
yapın!"	yapı <n> <p2s> <3p>
yapın!"	yap <v> <t_imp> <2p>
Düşes	düşes <n> <3s>
Düşes	düşes <n> <3p>
seçimini	seçim <n> <p2s> <acc> <3s>
seçimini	seçim <n> <p2s> <acc> <3p>
seçimini	seçim <n> <p3s> <acc>
seçimini	seçim <n> <p3s> <acc> <3s>
seçimini	seçim <n> <p3s> <acc> <3p>
yaptı	yap <v> <t_past> <3p>
ve	ve <cnjadv>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
anda	ant <n> <dat> <3s>
anda	ant <n> <dat> <3p>
anda	an <n> <loc>
anda	an <n> <loc> <3s>
anda	an <n> <loc> <3p>
ortadan	orta <adj> <Djn_0> <n> <abl> <3s>
ortadan	orta <adj> <Djn_0> <n> <abl> <3p>
ortadan	orta <n> <abl>
ortadan	orta <n> <abl> <3s>
ortadan	orta <n> <abl> <3p>
kayboldu.	kaybol <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Oyuna	oyun <n> <dat> <3s>
"Oyuna	oyun <n> <dat> <3p>
"Oyuna	oy <n> <p2s> <dat>
"Oyuna	oy <n> <p2s> <dat> <3s>
"Oyuna	oy <n> <p2s> <dat> <3p>
"Oyuna	oy <n> <p3s> <dat>
"Oyuna	oy <n> <p3s> <dat> <3s>
"Oyuna	oy <n> <p3s> <dat> <3p>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
edelim,"	ede <n> <D_lI> <adj> <Djn_0> <n> <p1s> <3s>
edelim,"	ede <n> <D_lI> <adj> <Djn_0> <n> <p1s> <3p>
edelim,"	ede <n> <D_lI> <n> <p1s>
edelim,"	ede <n> <D_lI> <n> <p1s> <3s>
edelim,"	ede <n> <D_lI> <n> <p1s> <3p>
edelim,"	et <v> <t_opt> <1p>
dedi	de <v> <t_past> <3p>
Kraliçe	kraliçe <n> <3s>
Kraliçe	kraliçe <n> <3p>
Alice'e;	<unk>
ve	ve <cnjadv>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
tek	<unk>
kelime	kelime <n> <3s>
kelime	kelime <n> <3p>
kelime	kel <adj> <Djn_0> <n> <p1s> <dat>
kelime	kel <adj> <Djn_0> <n> <p1s> <dat> <3s>
kelime	kel <adj> <Djn_0> <n> <p1s> <dat> <3p>
kelime	kel <n> <p1s> <dat>
kelime	kel <n> <p1s> <dat> <3s>
kelime	kel <n> <p1s> <dat> <3p>
edemeyecek	et <v> <abil> <neg> <t_fut> <3p>
edemeyecek	et <v> <abil> <neg> <vn_acak>
edemeyecek	et <v> <abil> <neg> <vn_acak> <3s>
edemeyecek	et <v> <abil> <neg> <vn_acak> <3p>
edemeyecek	et <v> <abil> <neg> <part_acak>
edemeyecek	et <v> <abil> <neg> <part_acak> <3s>
edemeyecek	et <v> <abil> <neg> <part_acak> <3p>
edemeyecek	et <v> <abil> <neg> <cv_acak>
edemeyecek	et <v> <abil> <neg> <cv_ecek>
kadar	<unk>
korkmuştu,	kork <v> <t_narr> <cpl_di> <3p>
korkmuştu,	kork <v> <t_narr> <3p> <cpl_di>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
yavaşça	yavaş <adj> <D_CA> <adj> <Djn_0> <n>
yavaşça	yavaş <adj> <D_CA> <adj> <Djn_0> <n> <3s>
yavaşça	yavaş <adj> <D_CA> <adj> <Djn_0> <n> <3p>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adj>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adv>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <n>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <n> <3s>
yavaşça	yavaş <adj> <Djn_0> <n> <D_CA> <n> <3p>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adj>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3s>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adj> <Djn_0> <n> <3p>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adv>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3s>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <adv> <Dan_0> <n> <3p>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <n>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <n> <3s>
yavaşça	yavaş <adv> <Dan_0> <n> <D_CA> <n> <3p>
onu	on <n> <p3s> <3s>
onu	on <n> <p3s> <3p>
onu	on <n> <acc>
onu	on <n> <acc> <3s>
onu	on <n> <acc> <3p>
onu	on <num> <Dmn_0> <n> <p3s>
onu	on <num> <Dmn_0> <n> <p3s> <3s>
onu	on <num> <Dmn_0> <n> <p3s> <3p>
onu	on <num> <Dmn_0> <n> <acc>
onu	on <num> <Dmn_0> <n> <acc> <3s>
onu	on <num> <Dmn_0> <n> <acc> <3p>
onu	o <prn> <pers> <p3s>
onu	o <prn> <pers> <p3s> <3s>
onu	o <prn> <pers> <p3s> <3p>
onu	o <prn> <pers> <acc>
onu	o <prn> <pers> <acc> <3s>
onu	o <prn> <pers> <acc> <3p>
kriket	kriket <n> <3s>
kriket	kriket <n> <3p>
alanına	alan <n> <p2s> <dat> <3s>
alanına	alan <n> <p2s> <dat> <3p>
alanına	alan <n> <p3s> <dat>
alanına	alan <n> <p3s> <dat> <3s>
alanına	alan <n> <p3s> <dat> <3p>
alanına	al <v> <part_yan> <p2s> <dat>
alanına	al <v> <part_yan> <p2s> <dat> <3s>
alanına	al <v> <part_yan> <p2s> <dat> <3p>
alanına	al <v> <part_yan> <p3s> <dat>
alanına	al <v> <part_yan> <p3s> <dat> <3s>
alanına	al <v> <part_yan> <p3s> <dat> <3p>
kadar	<unk>
takip	takip <n> <3s>
takip	takip <n> <3p>
etti.	et <n> <cpl_di> <3p>
etti.	et <n> <3p> <cpl_di>
etti.	et <v> <t_past> <3s>
etti.	et <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Diğer	diğer <adj> <Djn_0> <n>
Diğer	diğer <adj> <Djn_0> <n> <3s>
Diğer	diğer <adj> <Djn_0> <n> <3p>
Diğer	diğer <det>
konuklar	konukla <v> <t_aor> <3p>
konuklar	konuk <n> <D_lA> <v> <t_aor> <3s>
konuklar	konuk <n> <D_lA> <v> <t_aor> <3p>
konuklar	konuk <n> <3p>
konuklar	konuk <n> <pl>
konuklar	konuk <n> <pl> <3s>
konuklar	konuk <n> <pl> <3p>
Kraliçe'nin	kraliçe <n> <p2s> <gen> <3s>
Kraliçe'nin	kraliçe <n> <p2s> <gen> <3p>
Kraliçe'nin	kraliçe <n> <gen>
Kraliçe'nin	kraliçe <n> <gen> <3s>
Kraliçe'nin	kraliçe <n> <gen> <3p>
yokluğundan	yok <adj> <D_lIK> <n> <p2s> <abl> <3s>
yokluğundan	yok <adj> <D_lIK> <n> <p2s> <abl> <3p>
yokluğundan	yok <adj> <D_lIK> <n> <p3s> <abl>
yokluğundan	yok <adj> <D_lIK> <n> <p3s> <abl> <3s>
yokluğundan	yok <adj> <D_lIK> <n> <p3s> <abl> <3p>
yokluğundan	yok <adj> <Djn_0> <n> <D_lIK> <n> <p2s> <abl>
yokluğundan	yok <adj> <Djn_0> <n> <D_lIK> <n> <p2s> <abl> <3s>
yokluğundan	yok <adj> <Djn_0> <n> <D_lIK> <n> <p2s> <abl> <3p>
yokluğundan	yok <adj> <Djn_0> <n> <D_lIK> <n> <p3s> <abl>
yokluğundan	yok <adj> <Djn_0> <n> <D_lIK> <n> <p3s> <abl> <3s>
yokluğundan	yok <adj> <Djn_0> <n> <D_lIK> <n> <p3s> <abl> <3p>
yokluğundan	yok <adv> <D_lIK> <n> <p2s> <abl>
yokluğundan	yok <adv> <D_lIK> <n> <p2s> <abl> <3s>
yokluğundan	yok <adv> <D_lIK> <n> <p2s> <abl> <3p>
yokluğundan	yok <adv> <D_lIK> <n> <p3s> <abl>
yokluğundan	yok <adv> <D_lIK> <n> <p3s> <abl> <3s>
yokluğundan	yok <adv> <D_lIK> <n> <p3s> <abl> <3p>
yokluğundan	yok <adv> <Dan_0> <n> <D_lIK> <n> <p2s> <abl>
yokluğundan	yok <adv> <Dan_0> <n> <D_lIK> <n> <p2s> <abl> <3s>
yokluğundan	yok <adv> <Dan_0> <n> <D_lIK> <n> <p2s> <abl> <3p>
yokluğundan	yok <adv> <Dan_0> <n> <D_lIK> <n> <p3s> <abl>
yokluğundan	yok <adv> <Dan_0> <n> <D_lIK> <n> <p3s> <abl> <3s>
yokluğundan	yok <adv> <Dan_0> <n> <D_lIK> <n> <p3s> <abl> <3p>
yararlanmışlardı	yarar <n> <D_lAn> <v> <t_narr> <3p> <cpl_di>
ve	ve <cnjadv>
gölgede	gölge <n> <loc> <3s>
gölgede	gölge <n> <loc> <3p>
dinleniyorlardı:	dinle <v> <pass> <t_cont> <3p> <cpl_di>
dinleniyorlardı:	din <n> <D_lAn> <v> <t_cont> <3p> <cpl_di>
ancak	ancak <adv> <Dan_0> <n>
ancak	ancak <adv> <Dan_0> <n> <3s>
ancak	ancak <adv> <Dan_0> <n> <3p>
ancak	ancak <cnjcoo>
ancak	ancak <cnjadv>
ancak	an <n> <D_CAK> <n>
ancak	an <n> <D_CAK> <n> <3s>
ancak	an <n> <D_CAK> <n> <3p>
onu	on <n> <p3s> <3s>
onu	on <n> <p3s> <3p>
onu	on <n> <acc>
onu	on <n> <acc> <3s>
onu	on <n> <acc> <3p>
onu	on <num> <Dmn_0> <n> <p3s>
onu	on <num> <Dmn_0> <n> <p3s> <3s>
onu	on <num> <Dmn_0> <n> <p3s> <3p>
onu	on <num> <Dmn_0> <n> <acc>
onu	on <num> <Dmn_0> <n> <acc> <3s>
onu	on <num> <Dmn_0> <n> <acc> <3p>
onu	o <prn> <pers> <p3s>
onu	o <prn> <pers> <p3s> <3s>
onu	o <prn> <pers> <p3s> <3p>
onu	o <prn> <pers> <acc>
onu	o <prn> <pers> <acc> <3s>
onu	o <prn> <pers> <acc> <3p>
gördükleri	gör <v> <vn_dik> <p3p> <3s>
gördükleri	gör <v> <vn_dik> <p3p> <3p>
gördükleri	gör <v> <part_dik> <pl> <p3s>
gördükleri	gör <v> <part_dik> <pl> <p3s> <3s>
gördükleri	gör <v> <part_dik> <pl> <p3s> <3p>
gördükleri	gör <v> <part_dik> <pl> <acc>
gördükleri	gör <v> <part_dik> <pl> <acc> <3s>
gördükleri	gör <v> <part_dik> <pl> <acc> <3p>
gördükleri	gör <v> <part_dik> <p3p>
gördükleri	gör <v> <part_dik> <p3p> <3s>
gördükleri	gör <v> <part_dik> <p3p> <3p>
anda	ant <n> <dat> <3s>
anda	ant <n> <dat> <3p>
anda	an <n> <loc>
anda	an <n> <loc> <3s>
anda	an <n> <loc> <3p>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3s>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3p>
aceleyle	acele <adv> <Dan_0> <n> <ins>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3s>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3p>
oyuna	oyun <n> <dat> <3s>
oyuna	oyun <n> <dat> <3p>
oyuna	oy <n> <p2s> <dat>
oyuna	oy <n> <p2s> <dat> <3s>
oyuna	oy <n> <p2s> <dat> <3p>
oyuna	oy <n> <p3s> <dat>
oyuna	oy <n> <p3s> <dat> <3s>
oyuna	oy <n> <p3s> <dat> <3p>
geri	geri <adv> <Dan_0> <n>
geri	geri <adv> <Dan_0> <n> <3s>
geri	geri <adv> <Dan_0> <n> <3p>
geri	geri <n>
geri	geri <n> <3s>
geri	geri <n> <3p>
döndüler,	<unk>
Kraliçe	kraliçe <n> <3s>
Kraliçe	kraliçe <n> <3p>
sadece	sadece <adv> <Dan_0> <n>
sadece	sadece <adv> <Dan_0> <n> <3s>
sadece	sadece <adv> <Dan_0> <n> <3p>
sadece	sadece <n>
sadece	sadece <n> <3s>
sadece	sadece <n> <3p>
sadece	sade <n> <D_CA> <adj>
sadece	sade <n> <D_CA> <adj> <Djn_0> <n>
sadece	sade <n> <D_CA> <adj> <Djn_0> <n> <3s>
sadece	sade <n> <D_CA> <adj> <Djn_0> <n> <3p>
sadece	sade <n> <D_CA> <adv>
sadece	sade <n> <D_CA> <adv> <Dan_0> <n>
sadece	sade <n> <D_CA> <adv> <Dan_0> <n> <3s>
sadece	sade <n> <D_CA> <adv> <Dan_0> <n> <3p>
sadece	sade <n> <D_CA> <n>
sadece	sade <n> <D_CA> <n> <3s>
sadece	sade <n> <D_CA> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
anlık	anlık <n> <3s>
anlık	anlık <n> <3p>
anlık	an <n> <D_lIK> <n>
anlık	an <n> <D_lIK> <n> <3s>
anlık	an <n> <D_lIK> <n> <3p>
gecikmenin	gecik <v> <D_mA> <n> <p2s> <gen> <3s>
gecikmenin	gecik <v> <D_mA> <n> <p2s> <gen> <3p>
gecikmenin	gecik <v> <D_mA> <n> <gen>
gecikmenin	gecik <v> <D_mA> <n> <gen> <3s>
gecikmenin	gecik <v> <D_mA> <n> <gen> <3p>
gecikmenin	gecik <v> <vn_ma> <p2s> <gen>
gecikmenin	gecik <v> <vn_ma> <p2s> <gen> <3s>
gecikmenin	gecik <v> <vn_ma> <p2s> <gen> <3p>
gecikmenin	gecik <v> <vn_ma> <gen>
gecikmenin	gecik <v> <vn_ma> <gen> <3s>
gecikmenin	gecik <v> <vn_ma> <gen> <3p>
hayatlarına	hayat <n> <pl> <p2s> <dat> <3s>
hayatlarına	hayat <n> <pl> <p2s> <dat> <3p>
hayatlarına	hayat <n> <pl> <p3s> <dat>
hayatlarına	hayat <n> <pl> <p3s> <dat> <3s>
hayatlarına	hayat <n> <pl> <p3s> <dat> <3p>
hayatlarına	hayat <n> <p3p> <dat>
hayatlarına	hayat <n> <p3p> <dat> <3s>
hayatlarına	hayat <n> <p3p> <dat> <3p>
mal	mal <n> <3s>
mal	mal <n> <3p>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p2s> <acc> <3p>
olacağını	ol <v> <vn_acak> <p3s> <acc>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3s>
olacağını	ol <v> <vn_acak> <p3s> <acc> <3p>
olacağını	ol <v> <part_acak> <p2s> <acc>
olacağını	ol <v> <part_acak> <p2s> <acc> <3s>
olacağını	ol <v> <part_acak> <p2s> <acc> <3p>
olacağını	ol <v> <part_acak> <p3s> <acc>
olacağını	ol <v> <part_acak> <p3s> <acc> <3s>
olacağını	ol <v> <part_acak> <p3s> <acc> <3p>
belirtti.	belir <v> <caus> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Oynadıkları	oyna <v> <vn_dik> <p3p> <3s>
Oynadıkları	oyna <v> <vn_dik> <p3p> <3p>
Oynadıkları	oyna <v> <part_dik> <pl> <p3s>
Oynadıkları	oyna <v> <part_dik> <pl> <p3s> <3s>
Oynadıkları	oyna <v> <part_dik> <pl> <p3s> <3p>
Oynadıkları	oyna <v> <part_dik> <pl> <acc>
Oynadıkları	oyna <v> <part_dik> <pl> <acc> <3s>
Oynadıkları	oyna <v> <part_dik> <pl> <acc> <3p>
Oynadıkları	oyna <v> <part_dik> <p3p>
Oynadıkları	oyna <v> <part_dik> <p3p> <3s>
Oynadıkları	oyna <v> <part_dik> <p3p> <3p>
süre	süre <n> <3s>
süre	süre <n> <3p>
süre	sür <v> <t_opt> <3s>
süre	sür <v> <t_opt> <3p>
boyunca	boyun <n> <D_CA> <adj>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adj> <Djn_0> <n> <3p>
boyunca	boyun <n> <D_CA> <adv>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3s>
boyunca	boyun <n> <D_CA> <adv> <Dan_0> <n> <3p>
boyunca	boyun <n> <D_CA> <n>
boyunca	boyun <n> <D_CA> <n> <3s>
boyunca	boyun <n> <D_CA> <n> <3p>
boyunca	boyun <n> <ca>
boyunca	boy <n> <p2s> <ca>
boyunca	boy <n> <p3s> <ca>
Kraliçe,	kraliçe <n> <3s>
Kraliçe,	kraliçe <n> <3p>
diğer	diğer <adj> <Djn_0> <n>
diğer	diğer <adj> <Djn_0> <n> <3s>
diğer	diğer <adj> <Djn_0> <n> <3p>
diğer	diğer <det>
oyuncularla	oyun <n> <D_CI> <adj> <Djn_0> <n> <pl> <ins> <3s>
oyuncularla	oyun <n> <D_CI> <adj> <Djn_0> <n> <pl> <ins> <3p>
oyuncularla	oyun <n> <D_CI> <n> <pl> <ins>
oyuncularla	oyun <n> <D_CI> <n> <pl> <ins> <3s>
oyuncularla	oyun <n> <D_CI> <n> <pl> <ins> <3p>
kavga	kavga <n> <3s>
kavga	kavga <n> <3p>
etmeyi	et <v> <D_mA> <n> <acc> <3s>
etmeyi	et <v> <D_mA> <n> <acc> <3p>
etmeyi	et <v> <vn_ma> <acc>
etmeyi	et <v> <vn_ma> <acc> <3s>
etmeyi	et <v> <vn_ma> <acc> <3p>
etmeyi	et <v> <vn_mak> <acc>
etmeyi	et <v> <vn_mak> <acc> <3s>
etmeyi	et <v> <vn_mak> <acc> <3p>
etmeyi	et <v> <vinf> <p3s>
etmeyi	et <v> <vinf> <acc>
ve	ve <cnjadv>
"Kafasını	kafa <n> <p3s> <acc> <3s>
"Kafasını	kafa <n> <p3s> <acc> <3p>
kesin!"	kesin <adj> <Djn_0> <n>
kesin!"	kesin <adj> <Djn_0> <n> <3s>
kesin!"	kesin <adj> <Djn_0> <n> <3p>
kesin!"	kesin <v> <t_imp> <2s>
kesin!"	kesin <v> <t_imp> <3p>
kesin!"	kes <n> <p2s>
kesin!"	kes <n> <p2s> <3s>
kesin!"	kes <n> <p2s> <3p>
kesin!"	kes <n> <gen>
kesin!"	kes <n> <gen> <3s>
kesin!"	kes <n> <gen> <3p>
kesin!"	kes <v> <t_imp> <2p>
ya	ya <cnjcoo>
ya	ya <cnjadv>
da	<unk>
"Kafasını	kafa <n> <p3s> <acc> <3s>
"Kafasını	kafa <n> <p3s> <acc> <3p>
kesin!"	kesin <adj> <Djn_0> <n>
kesin!"	kesin <adj> <Djn_0> <n> <3s>
kesin!"	kesin <adj> <Djn_0> <n> <3p>
kesin!"	kesin <v> <t_imp> <2s>
kesin!"	kesin <v> <t_imp> <3p>
kesin!"	kes <n> <p2s>
kesin!"	kes <n> <p2s> <3s>
kesin!"	kes <n> <p2s> <3p>
kesin!"	kes <n> <gen>
kesin!"	kes <n> <gen> <3s>
kesin!"	kes <n> <gen> <3p>
kesin!"	kes <v> <t_imp> <2p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
bağırmayı	bağır <v> <D_mA> <n> <acc> <3s>
bağırmayı	bağır <v> <D_mA> <n> <acc> <3p>
bağırmayı	bağır <v> <vn_ma> <acc>
bağırmayı	bağır <v> <vn_ma> <acc> <3s>
bağırmayı	bağır <v> <vn_ma> <acc> <3p>
bağırmayı	bağır <v> <vn_mak> <acc>
bağırmayı	bağır <v> <vn_mak> <acc> <3s>
bağırmayı	bağır <v> <vn_mak> <acc> <3p>
bağırmayı	bağır <v> <vinf> <p3s>
bağırmayı	bağır <v> <vinf> <acc>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
bırakmadı.	bırak <v> <neg> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <vn_dik> <p3s> <3s>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <vn_dik> <p3s> <3p>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <vn_dik> <acc>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <vn_dik> <acc> <3s>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <vn_dik> <acc> <3p>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <part_dik> <p3s>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <part_dik> <p3s> <3s>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <part_dik> <p3s> <3p>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <part_dik> <acc>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <part_dik> <acc> <3s>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <part_dik> <acc> <3p>
Cezalandırdığı	ceza <n> <D_lAn> <v> <caus> <cv_dik> <p3s>
kişiler	kişi <n> <D_lA> <v> <t_aor> <3p>
kişiler	kişi <n> <3p>
kişiler	kişi <n> <pl>
kişiler	kişi <n> <pl> <3s>
kişiler	kişi <n> <pl> <3p>
askerler	asker <n> <D_lA> <v> <t_aor> <3p>
askerler	asker <n> <3p>
askerler	asker <n> <pl>
askerler	asker <n> <pl> <3s>
askerler	asker <n> <pl> <3p>
tarafından	taraf <n> <p2s> <abl> <3s>
tarafından	taraf <n> <p2s> <abl> <3p>
tarafından	taraf <n> <p3s> <abl>
tarafından	taraf <n> <p3s> <abl> <3s>
tarafından	taraf <n> <p3s> <abl> <3p>
gözaltına	gözaltı <n> <p2s> <dat> <3s>
gözaltına	gözaltı <n> <p2s> <dat> <3p>
